# Time-averaged data for fix oxidemymsdt
# TimeStep c_oxidemsd[4]
100000 0
101000 0.156363
102000 0.150335
103000 0.154319
104000 0.152937
105000 0.146922
106000 0.150764
107000 0.159004
108000 0.155632
109000 0.148084
110000 0.148814
111000 0.158505
112000 0.155111
113000 0.147169
114000 0.156317
115000 0.154105
116000 0.157838
117000 0.153394
118000 0.146898
119000 0.146786
120000 0.153
121000 0.148561
122000 0.155539
123000 0.153492
124000 0.152807
125000 0.160077
126000 0.15964
127000 0.153652
128000 0.148174
129000 0.152044
130000 0.154613
131000 0.15374
132000 0.155255
133000 0.155325
134000 0.151148
135000 0.157445
136000 0.16013
137000 0.150862
138000 0.160471
139000 0.154406
140000 0.152639
141000 0.148575
142000 0.156738
143000 0.15825
144000 0.152545
145000 0.149846
146000 0.154064
147000 0.147779
148000 0.157301
149000 0.151453
150000 0.156006
151000 0.155915
152000 0.160672
153000 0.156696
154000 0.15807
155000 0.153256
156000 0.161909
157000 0.153502
158000 0.158692
159000 0.148929
160000 0.148191
161000 0.15853
162000 0.148425
163000 0.154282
164000 0.151488
165000 0.150845
166000 0.151886
167000 0.154436
168000 0.154377
169000 0.154322
170000 0.156789
171000 0.150494
172000 0.148873
173000 0.150811
174000 0.151852
175000 0.151022
176000 0.150526
177000 0.154534
178000 0.150271
179000 0.155575
180000 0.150554
181000 0.156331
182000 0.150647
183000 0.153136
184000 0.153491
185000 0.151257
186000 0.148209
187000 0.156455
188000 0.148632
189000 0.151103
190000 0.152976
191000 0.150344
192000 0.152814
193000 0.155401
194000 0.155115
195000 0.152735
196000 0.153136
197000 0.151379
198000 0.155309
199000 0.156623
200000 0.152522
201000 0.153489
202000 0.155524
203000 0.154217
204000 0.153398
205000 0.151976
206000 0.157992
207000 0.149288
208000 0.154712
209000 0.154796
210000 0.154732
211000 0.154296
212000 0.149885
213000 0.157631
214000 0.155824
215000 0.15141
216000 0.15582
217000 0.156275
218000 0.15313
219000 0.152313
220000 0.153752
221000 0.151386
222000 0.158332
223000 0.151571
224000 0.155814
225000 0.155412
226000 0.156113
227000 0.150891
228000 0.157079
229000 0.156023
230000 0.152243
231000 0.152622
232000 0.154475
233000 0.152997
234000 0.155431
235000 0.153866
236000 0.147811
237000 0.152004
238000 0.153074
239000 0.151013
240000 0.15262
241000 0.152402
242000 0.153114
243000 0.157054
244000 0.156043
245000 0.150399
246000 0.159377
247000 0.157294
248000 0.156301
249000 0.161638
250000 0.150363
251000 0.152516
252000 0.153098
253000 0.154577
254000 0.149979
255000 0.15415
256000 0.155006
257000 0.149069
258000 0.158392
259000 0.151651
260000 0.151972
261000 0.153853
262000 0.152377
263000 0.149682
264000 0.151895
265000 0.151136
266000 0.153325
267000 0.153534
268000 0.158041
269000 0.154555
270000 0.155178
271000 0.154437
272000 0.150243
273000 0.151445
274000 0.157182
275000 0.151931
276000 0.152974
277000 0.154429
278000 0.150683
279000 0.154403
280000 0.148154
281000 0.154135
282000 0.15554
283000 0.154201
284000 0.153308
285000 0.151062
286000 0.155959
287000 0.154539
288000 0.149762
289000 0.153159
290000 0.157663
291000 0.154316
292000 0.157573
293000 0.153357
294000 0.159449
295000 0.157286
296000 0.154415
297000 0.156252
298000 0.155802
299000 0.155097
300000 0.153131
301000 0.154848
302000 0.156203
303000 0.15401
304000 0.153487
305000 0.156458
306000 0.155235
307000 0.154072
308000 0.148983
309000 0.148724
310000 0.158352
311000 0.155338
312000 0.152915
313000 0.152363
314000 0.153574
315000 0.160588
316000 0.15256
317000 0.151073
318000 0.157415
319000 0.15506
320000 0.153287
321000 0.161247
322000 0.147503
323000 0.151299
324000 0.155104
325000 0.153351
326000 0.153792
327000 0.149706
328000 0.152012
329000 0.153022
330000 0.152708
331000 0.147978
332000 0.153227
333000 0.153331
334000 0.154314
335000 0.152062
336000 0.152375
337000 0.151277
338000 0.154488
339000 0.149715
340000 0.154373
341000 0.151425
342000 0.151377
343000 0.149712
344000 0.151188
345000 0.149725
346000 0.151895
347000 0.145749
348000 0.154051
349000 0.155678
350000 0.155891
351000 0.15341
352000 0.153727
353000 0.155145
354000 0.147081
355000 0.157082
356000 0.151379
357000 0.153227
358000 0.152442
359000 0.150115
360000 0.152505
