# "Timestep" "MSD Type 2"
101000 0.3181819774043149 
102000 0.3354207117985289 
103000 0.30058709483324203 
104000 0.3173057054178183 
105000 0.31626134390826577 
106000 0.32036938325419095 
107000 0.3249949522643249 
108000 0.31863551630287407 
109000 0.32000524270242897 
110000 0.3309679771488679 
111000 0.3545563688111962 
112000 0.3227550676450447 
113000 0.3208963998681625 
114000 0.35902271852194645 
115000 0.37261614771988094 
116000 0.304101552237927 
117000 0.33456004968899666 
118000 0.3767039279101854 
119000 0.34208861494898674 
120000 0.3524136399232138 
121000 0.3112932327253692 
122000 0.31364561410909375 
123000 0.32493899438601526 
124000 0.35429335951663227 
125000 0.32155468767490836 
126000 0.30979849897279815 
127000 0.29949812309424645 
128000 0.28048287231958857 
129000 0.3137133139153996 
130000 0.3126245157141455 
131000 0.30871566917849225 
132000 0.28132521738570576 
133000 0.3410642154575271 
134000 0.3471708617193962 
135000 0.30090404760652445 
136000 0.34777096410304664 
137000 0.30966388042277604 
138000 0.3165034448955232 
139000 0.3259213396781516 
140000 0.30369524652662555 
141000 0.33536956053430933 
142000 0.3234138343223677 
143000 0.32644353559062494 
144000 0.3165013375498573 
145000 0.31528741583953085 
146000 0.34216541385456556 
147000 0.342964259111733 
148000 0.33309636920425434 
149000 0.3234909642008396 
150000 0.3181648700059392 
151000 0.3749573302714188 
152000 0.340758971963177 
153000 0.3372888819945983 
154000 0.3206376644821665 
155000 0.300675991874767 
156000 0.307586084671716 
157000 0.31028215044360724 
158000 0.28559910275430883 
159000 0.3029535816888969 
160000 0.31704987433658416 
161000 0.32241288957422515 
162000 0.283465374196782 
163000 0.30699069930835277 
164000 0.33736841499460085 
165000 0.33825144606886876 
166000 0.32263255107677236 
167000 0.32264967156649255 
168000 0.32464030813013545 
169000 0.3339043564708746 
170000 0.346335286420972 
171000 0.3422986300246197 
172000 0.32524623838122735 
173000 0.31940791682114456 
174000 0.3198320132933478 
175000 0.2982827717024891 
176000 0.3510928714670804 
177000 0.35924303346479863 
178000 0.3235679734772897 
179000 0.34196222031844786 
180000 0.38117648635354784 
181000 0.2972887329331252 
182000 0.31019789841258216 
183000 0.3250065327951299 
184000 0.30883616090668164 
185000 0.3370958173025287 
186000 0.36729847365157625 
187000 0.30420079227000724 
188000 0.32626074667858956 
189000 0.354666731944833 
190000 0.3133434723758309 
191000 0.3450671853779087 
192000 0.3652120032393866 
193000 0.34884297793450636 
194000 0.31029398496769367 
195000 0.34776638274278293 
196000 0.342312623745533 
197000 0.2940941741459133 
198000 0.30931026432727465 
199000 0.30474596243414637 
200000 0.31686363905027914 
201000 0.337787140181197 
202000 0.29434778182889226 
203000 0.34227355784029984 
204000 0.3196902093031962 
205000 0.3102331065120489 
206000 0.30097748629995724 
207000 0.31474778078188176 
208000 0.31786832232096546 
209000 0.3411581413722439 
210000 0.34206612917903856 
211000 0.33848287247837794 
212000 0.3567288418422872 
213000 0.3279362830961966 
214000 0.2923214224148284 
215000 0.3229386864113418 
