# "Timestep" "MSD Type 2"
100000 0.0 
101000 0.5077188972000004 
102000 0.24733319378871743 
103000 0.37780775300000047 
104000 0.25987587600000017 
105000 0.12629190300000054 
106000 0.5257658770000007 
107000 0.8167430730000007 
108000 0.28084999559999996 
109000 0.49960898450000174 
110000 0.09597700280000035 
111000 0.46205948810000047 
112000 0.0810764661807492 
113000 0.25526034810000126 
114000 0.3226982780043289 
115000 0.3675407109000005 
116000 0.49971769700000024 
117000 0.27516455006187096 
118000 0.1625786370000007 
119000 0.21375569660000052 
120000 0.48694584626757653 
121000 0.16044731129999992 
122000 0.3777113156943743 
123000 0.3748584495934044 
124000 0.4433767259695025 
125000 0.3806763264488634 
126000 0.22334621435196642 
127000 0.3815965753634594 
128000 0.26340238996522164 
129000 0.233191731444552 
130000 0.7952945143510671 
131000 0.3793695568023059 
132000 0.2778272488000005 
133000 0.42721642650000097 
134000 0.5866616306345491 
135000 0.42604847210000224 
136000 0.27746688017676446 
137000 0.3064009692328308 
138000 0.3270344880165347 
139000 0.19355444969999983 
140000 0.3951171482000005 
141000 0.3471020384158223 
142000 0.7491939605000004 
143000 0.2555887443999997 
144000 0.2863091096000006 
145000 0.1744750708124947 
146000 0.5965881411263565 
147000 0.36980059540000165 
148000 0.5004925045000007 
149000 0.4161522864112423 
150000 0.41174011570000024 
151000 0.6800189540000009 
152000 0.30106545329999984 
153000 0.4510970836000006 
154000 0.27972530108775523 
155000 0.2984103225000014 
156000 0.23692011570000007 
157000 0.21966538115416004 
158000 0.2785127225000011 
159000 0.9158686427449165 
160000 0.39846319700000177 
161000 0.802689907600001 
162000 0.4804930863561451 
163000 0.3456824134063024 
164000 0.40294383914612897 
165000 0.5335378104345918 
166000 0.28105008500000056 
167000 0.43304038696757624 
168000 0.20088065650000145 
169000 0.36794606016515985 
170000 0.3348793269666225 
171000 0.32428218478172155 
172000 0.2203126180000006 
173000 0.49301687694238633 
174000 0.4461400822235883 
175000 0.3863065333000017 
176000 0.2572236329000005 
177000 0.30991440909570034 
178000 0.4686901933977944 
179000 0.26274002329999996 
180000 0.8847622619904185 
181000 0.4691794513000002 
182000 0.5313752321000001 
183000 0.4858870009000006 
184000 0.6168106027646887 
185000 0.3082273049000007 
186000 0.4965512681000006 
187000 0.27362380250000046 
188000 0.21212426289239286 
189000 0.730444380504326 
190000 0.29188462160000134 
191000 0.3178198580000003 
192000 0.3365790961000024 
193000 0.3280959205000005 
194000 0.531732241300001 
195000 0.9628043725000023 
196000 0.15377772200000017 
197000 0.27604705490000037 
198000 0.34429588039999975 
199000 0.13320190500000006 
200000 0.6976104768928161 
201000 0.44349447165904726 
202000 0.07674627850000072 
203000 0.3268137338845014 
204000 0.13011616649999966 
205000 0.10285111850000053 
206000 0.27021180392367006 
207000 0.21092581490000045 
208000 0.4184268515999989 
209000 0.5158302861000007 
210000 0.312935010000001 
211000 0.3316841780000017 
212000 0.5640419829000018 
213000 0.5157150054000017 
214000 0.24084595809999934 
215000 0.26836393660812513 
216000 0.19596356250000113 
217000 0.16906577179999996 
218000 0.3613816569822537 
219000 0.1371220361 
220000 0.2074351762527165 
221000 0.3987702825000003 
222000 0.20579308980000038 
223000 0.35581217480604527 
224000 0.17794978979999904 
225000 0.14771706000000054 
226000 0.5179361349999997 
227000 0.1270514611313201 
228000 0.27917405800000056 
229000 0.12448829170000034 
230000 0.24932159399999906 
231000 0.5981295463383589 
232000 0.21124780280000005 
233000 1.020374276165822 
234000 0.18424684020000043 
235000 0.2529584725000002 
236000 0.17512735050000117 
237000 0.7261109036000005 
238000 0.4220218525332647 
239000 0.8019045634805205 
240000 0.3218242765 
241000 0.5183664283420085 
242000 0.23013130039999988 
243000 0.43070721080636615 
244000 0.3280562871110502 
245000 0.44595423249999955 
246000 0.20416367209999975 
247000 0.23130471889999907 
248000 0.37090688690000106 
249000 0.3230876745000002 
250000 0.1714084111919394 
251000 0.49350421900000163 
252000 0.36110883879470473 
253000 0.2913293171873637 
254000 0.23912862137295984 
255000 0.3054220527756001 
256000 0.557918352809865 
257000 0.5330539870836213 
