# Time-averaged data for fix chloridemymsdt
# TimeStep c_chloridemsd[4]
100000 1.46824e-29
101000 0.295372
102000 0.294864
103000 0.302781
104000 0.299224
105000 0.301643
106000 0.300035
107000 0.305162
108000 0.298278
109000 0.301741
110000 0.307239
111000 0.302051
112000 0.306534
113000 0.302844
114000 0.312679
115000 0.304593
116000 0.313631
117000 0.306224
118000 0.300403
119000 0.314365
120000 0.3109
121000 0.312232
122000 0.309505
123000 0.306602
124000 0.30641
125000 0.315607
126000 0.301266
127000 0.312322
128000 0.304461
129000 0.311624
130000 0.312326
131000 0.309044
132000 0.29672
133000 0.312331
134000 0.305753
135000 0.310808
136000 0.307774
137000 0.303012
138000 0.302895
139000 0.304384
140000 0.30964
141000 0.305198
142000 0.313768
143000 0.308754
144000 0.30645
145000 0.303958
146000 0.314694
147000 0.304732
148000 0.310776
149000 0.315616
150000 0.310219
151000 0.309562
152000 0.314022
153000 0.305603
154000 0.30606
155000 0.311882
156000 0.30283
157000 0.31438
158000 0.308402
159000 0.314192
160000 0.314875
161000 0.308817
162000 0.313502
163000 0.296902
164000 0.313558
165000 0.305521
166000 0.313868
167000 0.307934
168000 0.304785
169000 0.310346
170000 0.310741
171000 0.302867
172000 0.311172
173000 0.308735
174000 0.307119
175000 0.315175
176000 0.306548
177000 0.309281
178000 0.308179
179000 0.312469
180000 0.31025
181000 0.312518
182000 0.309213
183000 0.308443
184000 0.308875
185000 0.308411
186000 0.309533
187000 0.322084
188000 0.311489
189000 0.310334
190000 0.31407
191000 0.314021
192000 0.311905
193000 0.307243
194000 0.31362
195000 0.307483
196000 0.307644
197000 0.308342
198000 0.306515
199000 0.306899
200000 0.311472
201000 0.313999
202000 0.314153
203000 0.308318
204000 0.312355
205000 0.30516
206000 0.301445
207000 0.302607
208000 0.311008
209000 0.309512
210000 0.304709
211000 0.307775
212000 0.309952
213000 0.311865
214000 0.310584
215000 0.302628
216000 0.312968
217000 0.303254
218000 0.306568
219000 0.304767
220000 0.312227
221000 0.308958
222000 0.303422
223000 0.313545
224000 0.30917
225000 0.31581
226000 0.302509
227000 0.311792
228000 0.310219
229000 0.307619
230000 0.310009
231000 0.310782
232000 0.306848
233000 0.312925
234000 0.310231
235000 0.315227
236000 0.310106
237000 0.312372
238000 0.309173
239000 0.31767
240000 0.315688
241000 0.308466
242000 0.301678
243000 0.310262
244000 0.311015
245000 0.312922
246000 0.308783
247000 0.305963
248000 0.311638
249000 0.311097
250000 0.307783
251000 0.305795
252000 0.309645
253000 0.311315
254000 0.313214
255000 0.311707
256000 0.314987
257000 0.308317
258000 0.317511
259000 0.313996
260000 0.315437
261000 0.313182
262000 0.309947
263000 0.319228
264000 0.309168
265000 0.319779
266000 0.306886
267000 0.313326
268000 0.309447
269000 0.311554
270000 0.313307
271000 0.317399
272000 0.308058
273000 0.316367
274000 0.311329
275000 0.312741
276000 0.306963
277000 0.314958
278000 0.31092
279000 0.309724
280000 0.320654
281000 0.309469
282000 0.319227
283000 0.310078
284000 0.315357
285000 0.31182
286000 0.313383
287000 0.31269
288000 0.309261
289000 0.311726
290000 0.31034
291000 0.308037
292000 0.311717
293000 0.310912
294000 0.304448
295000 0.315408
296000 0.308076
297000 0.321187
298000 0.309533
299000 0.317994
300000 0.309345
301000 0.317478
302000 0.308707
303000 0.310597
304000 0.315663
305000 0.310756
306000 0.315166
307000 0.310252
308000 0.316118
309000 0.316075
310000 0.313911
311000 0.311318
312000 0.314253
313000 0.308405
314000 0.320434
315000 0.314031
316000 0.310338
317000 0.314251
318000 0.316509
319000 0.31502
320000 0.311329
321000 0.309362
322000 0.307585
323000 0.317974
324000 0.310662
325000 0.311871
326000 0.309813
327000 0.319901
328000 0.302549
329000 0.312822
330000 0.312412
331000 0.306837
332000 0.316309
333000 0.318477
334000 0.321904
335000 0.318397
336000 0.312863
337000 0.309155
338000 0.319205
339000 0.31232
340000 0.31679
341000 0.310924
342000 0.311665
343000 0.306936
344000 0.321333
345000 0.319092
346000 0.313706
347000 0.315608
348000 0.319726
349000 0.308475
350000 0.317913
351000 0.316038
352000 0.305225
353000 0.310345
354000 0.315163
355000 0.307855
356000 0.320675
357000 0.314273
358000 0.311433
359000 0.315504
360000 0.315073
361000 0.315399
362000 0.31042
363000 0.309203
364000 0.314625
365000 0.309884
366000 0.314368
367000 0.307327
368000 0.306067
369000 0.307508
370000 0.302524
371000 0.313297
372000 0.308448
373000 0.315306
374000 0.315996
375000 0.309005
376000 0.312528
377000 0.309345
378000 0.310741
379000 0.313227
380000 0.313883
381000 0.315187
382000 0.302022
383000 0.310326
384000 0.300786
385000 0.312145
386000 0.31843
387000 0.31558
388000 0.308425
389000 0.322643
390000 0.310308
391000 0.320516
392000 0.307781
393000 0.306706
394000 0.312797
395000 0.31726
396000 0.311299
397000 0.317612
398000 0.312015
399000 0.315307
400000 0.324019
401000 0.321036
402000 0.315861
403000 0.30749
404000 0.317851
405000 0.310688
406000 0.316053
407000 0.315233
408000 0.313228
409000 0.313998
410000 0.318799
411000 0.305
412000 0.3174
413000 0.315966
414000 0.317396
415000 0.311088
416000 0.308978
417000 0.321069
418000 0.31308
419000 0.318785
420000 0.311035
421000 0.31667
422000 0.310924
423000 0.326064
424000 0.314383
425000 0.315165
426000 0.313262
427000 0.321506
428000 0.316461
429000 0.318965
430000 0.311883
431000 0.308342
432000 0.320829
433000 0.308882
434000 0.314514
435000 0.305702
436000 0.314013
437000 0.305411
438000 0.312429
439000 0.307806
440000 0.309093
441000 0.308063
442000 0.314672
443000 0.311555
444000 0.310122
445000 0.310962
446000 0.30516
447000 0.304493
448000 0.319193
449000 0.308141
450000 0.306566
451000 0.314609
452000 0.315311
453000 0.312016
454000 0.312694
455000 0.315329
456000 0.318147
457000 0.308918
458000 0.307621
459000 0.3181
460000 0.302333
461000 0.317517
462000 0.306018
463000 0.317375
464000 0.310543
465000 0.317513
466000 0.315973
467000 0.31962
468000 0.320808
469000 0.313697
470000 0.314545
471000 0.315021
472000 0.316689
473000 0.308866
474000 0.313946
475000 0.319915
476000 0.320902
