# Time-averaged data for fix sodiummsdt
# TimeStep c_sodiummsd[4]
100000 2.50656e-32
101000 0.310106
102000 0.306985
103000 0.30012
104000 0.307654
105000 0.317368
106000 0.319813
107000 0.314015
108000 0.317252
109000 0.310967
110000 0.320163
111000 0.317089
112000 0.318288
113000 0.316683
114000 0.327441
115000 0.320699
116000 0.319247
117000 0.322359
118000 0.323771
119000 0.326073
120000 0.328948
121000 0.317914
122000 0.323632
123000 0.32687
124000 0.332936
125000 0.331685
126000 0.336443
127000 0.331164
128000 0.329923
129000 0.336512
130000 0.339645
131000 0.335141
132000 0.331824
133000 0.331118
134000 0.332389
135000 0.340644
136000 0.33996
137000 0.337196
138000 0.340103
139000 0.339978
140000 0.343588
141000 0.338708
142000 0.342978
143000 0.339335
144000 0.344522
145000 0.342631
146000 0.348736
147000 0.337787
148000 0.343008
149000 0.342941
150000 0.346577
151000 0.352433
152000 0.351118
153000 0.352959
154000 0.34728
155000 0.356216
156000 0.346078
157000 0.348592
158000 0.349374
159000 0.351719
160000 0.352743
161000 0.361476
162000 0.35562
163000 0.35403
164000 0.356731
165000 0.354312
166000 0.360089
167000 0.359463
168000 0.362663
169000 0.358536
170000 0.367643
171000 0.360617
172000 0.367361
173000 0.365142
174000 0.36989
175000 0.36632
176000 0.369205
177000 0.365728
178000 0.368422
179000 0.369223
180000 0.369903
181000 0.369897
182000 0.373491
183000 0.372278
184000 0.368285
185000 0.370213
186000 0.366746
187000 0.370149
188000 0.372548
189000 0.370908
190000 0.373504
191000 0.375605
192000 0.372089
193000 0.379715
194000 0.377038
195000 0.380019
196000 0.376654
197000 0.3753
198000 0.378777
199000 0.37814
200000 0.379076
201000 0.378849
202000 0.381349
203000 0.380154
204000 0.384052
205000 0.381646
206000 0.386945
207000 0.374538
208000 0.391402
209000 0.382622
210000 0.391149
211000 0.387859
212000 0.386705
213000 0.385313
214000 0.396515
215000 0.391419
216000 0.383818
217000 0.396009
218000 0.386083
219000 0.388242
