# Time-averaged data for fix sodiummsdt
# TimeStep c_sodiummsd[4]
100000 4.60136e-32
101000 0.271552
102000 0.277013
103000 0.271293
104000 0.267854
105000 0.272656
106000 0.276152
107000 0.281911
108000 0.276417
109000 0.274008
110000 0.285135
111000 0.286805
112000 0.287562
113000 0.28275
114000 0.287602
115000 0.285663
116000 0.290169
117000 0.285422
118000 0.287514
119000 0.292595
120000 0.286457
121000 0.286897
122000 0.29395
123000 0.287552
124000 0.291914
125000 0.295586
126000 0.295587
127000 0.294086
128000 0.298261
129000 0.302162
130000 0.29819
131000 0.301495
132000 0.30105
133000 0.298151
134000 0.305536
135000 0.301539
136000 0.299985
137000 0.302926
138000 0.303087
139000 0.305765
140000 0.309921
141000 0.308779
142000 0.310437
143000 0.307276
144000 0.308871
145000 0.311808
146000 0.312771
147000 0.31528
148000 0.312962
149000 0.309951
150000 0.313709
151000 0.308463
152000 0.320238
153000 0.31523
154000 0.319381
155000 0.319066
156000 0.323145
157000 0.322199
158000 0.324397
159000 0.325231
160000 0.326211
161000 0.333067
162000 0.326995
163000 0.330574
164000 0.328809
165000 0.32463
166000 0.331471
167000 0.33631
168000 0.331986
169000 0.336711
170000 0.336783
171000 0.336499
172000 0.335124
173000 0.337613
174000 0.338127
175000 0.340672
176000 0.343763
177000 0.341641
178000 0.345145
179000 0.348987
180000 0.341568
181000 0.347362
182000 0.345559
183000 0.350232
184000 0.347666
185000 0.34961
186000 0.354273
187000 0.349002
188000 0.356639
189000 0.355429
190000 0.360238
191000 0.352061
192000 0.361502
193000 0.359593
194000 0.3613
195000 0.361574
196000 0.358193
197000 0.363105
198000 0.356692
199000 0.358313
200000 0.360361
201000 0.366636
202000 0.365809
203000 0.366986
204000 0.359048
205000 0.366794
206000 0.370166
207000 0.36986
208000 0.376203
209000 0.368437
210000 0.374543
211000 0.373706
212000 0.369408
213000 0.368122
214000 0.376918
215000 0.369579
216000 0.368527
217000 0.376
218000 0.373264
219000 0.377935
220000 0.379905
221000 0.377497
222000 0.376782
223000 0.376199
224000 0.378208
225000 0.374657
226000 0.379363
227000 0.379136
228000 0.378306
229000 0.385826
230000 0.382716
231000 0.380524
232000 0.385537
233000 0.384243
234000 0.380982
235000 0.391391
236000 0.386761
237000 0.38736
238000 0.390266
239000 0.39163
240000 0.385877
241000 0.385045
242000 0.391384
243000 0.389511
244000 0.387966
245000 0.39016
246000 0.393705
247000 0.397304
248000 0.388267
249000 0.387764
250000 0.397665
251000 0.397199
252000 0.398074
253000 0.402896
254000 0.398441
255000 0.401466
256000 0.401606
257000 0.402272
258000 0.404963
259000 0.407307
260000 0.411843
261000 0.40314
262000 0.407139
263000 0.398247
264000 0.404035
265000 0.402153
266000 0.402948
267000 0.399337
268000 0.406168
269000 0.407057
270000 0.407958
271000 0.405333
272000 0.400166
273000 0.406465
274000 0.40765
275000 0.40433
276000 0.392752
277000 0.397086
278000 0.40272
279000 0.398679
280000 0.404613
281000 0.40586
282000 0.405874
283000 0.406791
284000 0.407329
285000 0.41211
286000 0.399229
287000 0.40767
288000 0.403284
289000 0.403634
290000 0.407778
291000 0.404983
292000 0.408545
293000 0.411715
294000 0.418434
295000 0.404428
296000 0.407069
297000 0.408524
298000 0.411668
299000 0.409858
300000 0.407398
301000 0.411468
302000 0.407594
303000 0.419416
304000 0.408862
305000 0.411139
306000 0.409648
307000 0.414107
308000 0.416063
309000 0.413712
310000 0.412787
311000 0.411807
312000 0.411143
313000 0.409198
314000 0.409568
315000 0.413885
316000 0.411968
317000 0.406665
318000 0.413065
319000 0.415056
320000 0.412181
321000 0.42088
322000 0.414391
323000 0.420932
324000 0.417152
325000 0.411446
326000 0.411624
327000 0.41505
328000 0.407893
329000 0.410645
330000 0.411844
331000 0.418137
332000 0.411618
333000 0.410452
334000 0.407072
335000 0.407881
336000 0.415292
337000 0.411582
338000 0.421989
339000 0.414731
340000 0.418431
341000 0.407242
342000 0.413537
343000 0.413214
344000 0.41051
345000 0.419081
346000 0.413996
347000 0.414541
348000 0.415019
349000 0.41499
350000 0.411858
351000 0.413204
352000 0.41612
353000 0.420362
354000 0.409971
355000 0.41529
356000 0.413654
357000 0.41317
358000 0.417956
359000 0.41857
360000 0.406739
361000 0.414407
362000 0.414696
363000 0.414404
364000 0.412673
365000 0.417668
366000 0.413632
367000 0.417965
368000 0.416225
369000 0.423762
370000 0.420638
371000 0.422695
372000 0.411293
373000 0.418646
374000 0.423165
375000 0.413915
376000 0.425907
377000 0.417737
378000 0.422004
379000 0.421927
380000 0.429086
381000 0.424802
382000 0.423736
383000 0.424736
384000 0.422777
385000 0.427266
386000 0.427
387000 0.429863
388000 0.425982
389000 0.430077
390000 0.427202
391000 0.439032
392000 0.430757
393000 0.440948
394000 0.427882
395000 0.437228
396000 0.428941
397000 0.429986
398000 0.429856
399000 0.427364
400000 0.429028
401000 0.429449
402000 0.434864
403000 0.431684
404000 0.43926
405000 0.435816
406000 0.432902
407000 0.433204
408000 0.438601
409000 0.437548
410000 0.436606
411000 0.43655
412000 0.438129
413000 0.441374
414000 0.435763
415000 0.439835
416000 0.435874
417000 0.426245
418000 0.435202
419000 0.43239
420000 0.427313
421000 0.4361
422000 0.43995
423000 0.434648
424000 0.429761
425000 0.43309
426000 0.431876
427000 0.43443
428000 0.436481
429000 0.437323
430000 0.437697
431000 0.441615
432000 0.435296
433000 0.443261
434000 0.432266
435000 0.436128
436000 0.433833
437000 0.437074
438000 0.431937
439000 0.436619
440000 0.437704
441000 0.440242
442000 0.439752
443000 0.439216
444000 0.441146
445000 0.434025
446000 0.438876
447000 0.433941
448000 0.443369
449000 0.44335
450000 0.444648
451000 0.439332
452000 0.443477
453000 0.439766
454000 0.441789
455000 0.438474
456000 0.442284
457000 0.443877
458000 0.446272
459000 0.441783
460000 0.448705
461000 0.447738
462000 0.44484
463000 0.447579
464000 0.441518
465000 0.445207
466000 0.444655
467000 0.443087
468000 0.440636
469000 0.451314
470000 0.446671
471000 0.443633
472000 0.453009
473000 0.454151
474000 0.447563
475000 0.450225
476000 0.447245
477000 0.444797
478000 0.448056
479000 0.445544
480000 0.447157
481000 0.446512
482000 0.444721
483000 0.449425
484000 0.452753
485000 0.456359
486000 0.456549
487000 0.449478
488000 0.452372
489000 0.453094
490000 0.456299
491000 0.452649
492000 0.448948
493000 0.449358
494000 0.4522
495000 0.455341
496000 0.455467
497000 0.456903
498000 0.451737
499000 0.455654
500000 0.452384
501000 0.451436
502000 0.451664
503000 0.456543
504000 0.44683
505000 0.454445
506000 0.453681
507000 0.457754
508000 0.454841
509000 0.458524
510000 0.45988
511000 0.454009
512000 0.456835
513000 0.446865
514000 0.457574
515000 0.450926
516000 0.460024
517000 0.457151
518000 0.455262
519000 0.458438
520000 0.458852
521000 0.45963
522000 0.453212
523000 0.448361
524000 0.454843
525000 0.456874
526000 0.455131
527000 0.459841
528000 0.454563
529000 0.449848
530000 0.459913
531000 0.451712
532000 0.45578
533000 0.451466
534000 0.449486
535000 0.460478
536000 0.457031
537000 0.447541
538000 0.45622
539000 0.44811
540000 0.455522
541000 0.453264
542000 0.454882
543000 0.458221
544000 0.451499
545000 0.458167
546000 0.455858
547000 0.449882
548000 0.458322
549000 0.458165
550000 0.459858
551000 0.455406
552000 0.450906
553000 0.461793
554000 0.454812
555000 0.453745
556000 0.46069
557000 0.451913
558000 0.463359
559000 0.455779
560000 0.456186
561000 0.456537
562000 0.459934
563000 0.458904
564000 0.460376
565000 0.458138
566000 0.45535
567000 0.457651
568000 0.465434
