# Time-averaged data for fix chloridemymsdt
# TimeStep c_chloridemsd[4]
100000 6.73161e-31
101000 0.375635
102000 0.370201
103000 0.37978
104000 0.395413
105000 0.39326
106000 0.394399
107000 0.389601
108000 0.38588
109000 0.39555
110000 0.400337
111000 0.386801
112000 0.394254
113000 0.396106
114000 0.391824
115000 0.379434
116000 0.391145
117000 0.385324
118000 0.388975
119000 0.399852
120000 0.381186
121000 0.402137
122000 0.391038
123000 0.387489
124000 0.389996
125000 0.389644
126000 0.391218
127000 0.399094
128000 0.387403
129000 0.398529
130000 0.382142
131000 0.393572
132000 0.392222
133000 0.390423
134000 0.391209
135000 0.383308
136000 0.391
137000 0.390869
138000 0.386452
139000 0.384352
140000 0.390787
141000 0.388572
142000 0.396679
143000 0.392964
144000 0.400104
145000 0.389777
146000 0.39587
147000 0.391432
148000 0.38878
149000 0.390817
150000 0.390796
151000 0.399696
152000 0.398546
153000 0.396026
154000 0.388981
155000 0.392798
156000 0.398911
157000 0.387848
158000 0.393762
159000 0.39311
160000 0.385034
161000 0.38908
162000 0.38962
163000 0.393067
164000 0.39901
165000 0.397673
166000 0.398259
167000 0.3972
168000 0.387224
169000 0.39576
170000 0.387159
171000 0.402995
172000 0.39821
173000 0.396116
174000 0.391992
175000 0.391482
176000 0.398346
177000 0.394886
178000 0.390381
179000 0.390756
180000 0.385403
181000 0.386955
182000 0.389976
183000 0.386586
184000 0.387732
185000 0.394974
186000 0.398816
187000 0.38428
188000 0.396979
189000 0.386866
190000 0.405855
191000 0.391138
192000 0.399433
193000 0.388048
194000 0.399268
195000 0.394464
196000 0.385782
197000 0.390386
198000 0.406046
199000 0.402649
200000 0.386938
201000 0.393957
202000 0.384388
203000 0.405997
204000 0.384685
205000 0.399774
206000 0.38648
207000 0.394359
208000 0.381156
209000 0.399657
210000 0.387223
211000 0.39279
212000 0.393448
213000 0.392637
214000 0.396255
215000 0.396511
216000 0.402315
217000 0.390603
218000 0.402964
219000 0.387675
220000 0.407206
221000 0.393886
222000 0.396027
223000 0.380644
224000 0.393137
225000 0.387292
226000 0.398494
227000 0.39066
228000 0.39081
229000 0.409797
230000 0.392242
231000 0.392489
232000 0.391088
233000 0.398138
234000 0.393847
235000 0.396058
236000 0.390496
237000 0.395173
238000 0.400374
239000 0.404503
240000 0.39321
241000 0.404665
242000 0.390494
243000 0.396144
244000 0.393488
245000 0.38588
246000 0.39051
247000 0.393693
248000 0.394609
249000 0.387204
250000 0.38789
251000 0.400135
252000 0.400364
253000 0.392791
254000 0.399021
255000 0.392927
256000 0.395323
257000 0.391148
258000 0.394261
259000 0.388768
260000 0.391797
261000 0.39368
262000 0.397676
263000 0.394548
264000 0.383257
265000 0.402902
266000 0.395567
267000 0.393196
268000 0.388076
269000 0.402272
270000 0.389442
271000 0.406153
272000 0.408291
273000 0.395365
274000 0.402143
275000 0.386641
276000 0.391968
277000 0.396492
278000 0.403343
279000 0.385184
280000 0.395315
281000 0.397259
282000 0.398961
283000 0.400917
284000 0.398451
285000 0.396172
286000 0.387807
287000 0.389991
288000 0.397069
289000 0.405088
290000 0.397993
291000 0.397487
292000 0.390682
293000 0.390844
294000 0.392987
295000 0.383225
296000 0.39161
297000 0.38661
298000 0.378621
299000 0.380065
300000 0.394973
301000 0.396945
302000 0.3987
303000 0.398113
304000 0.394839
305000 0.382698
306000 0.399652
307000 0.394321
308000 0.39584
309000 0.387038
310000 0.404657
311000 0.390669
312000 0.397359
313000 0.396531
314000 0.396245
315000 0.39418
316000 0.390833
317000 0.397936
318000 0.401932
319000 0.398088
320000 0.392364
321000 0.396243
322000 0.390032
323000 0.400568
324000 0.397879
325000 0.396648
326000 0.385758
327000 0.390343
328000 0.392858
329000 0.392288
330000 0.399454
331000 0.391549
332000 0.389718
333000 0.391464
334000 0.393492
335000 0.38999
336000 0.394986
337000 0.397268
338000 0.402642
339000 0.390523
340000 0.389458
341000 0.386316
342000 0.401762
343000 0.393835
344000 0.398061
345000 0.391745
346000 0.389459
347000 0.401062
348000 0.391312
349000 0.381768
350000 0.383486
351000 0.391891
352000 0.38582
353000 0.395441
354000 0.393968
355000 0.398426
356000 0.382725
357000 0.391285
358000 0.391278
359000 0.390703
360000 0.402007
361000 0.39024
362000 0.400119
363000 0.394133
364000 0.400072
365000 0.390172
366000 0.396748
367000 0.390067
368000 0.398988
369000 0.392204
370000 0.386372
371000 0.38519
372000 0.395542
373000 0.388202
374000 0.390783
375000 0.409548
376000 0.389402
377000 0.405086
378000 0.400107
379000 0.398018
380000 0.395254
381000 0.403215
382000 0.38726
383000 0.39487
384000 0.397231
385000 0.386053
386000 0.400419
387000 0.392414
388000 0.389974
389000 0.390514
390000 0.396194
391000 0.399708
392000 0.395176
393000 0.39471
394000 0.398136
395000 0.397966
396000 0.391812
397000 0.391582
398000 0.396974
399000 0.390549
400000 0.387347
401000 0.386086
402000 0.396354
403000 0.385845
404000 0.397465
405000 0.408829
406000 0.390562
407000 0.399292
408000 0.387425
409000 0.392722
410000 0.384131
411000 0.388143
412000 0.384608
413000 0.392776
414000 0.395949
415000 0.404075
416000 0.387827
417000 0.394751
418000 0.398174
419000 0.394666
420000 0.399975
421000 0.384992
422000 0.402815
423000 0.392587
424000 0.392956
425000 0.404105
426000 0.392384
427000 0.392306
428000 0.39534
429000 0.386573
430000 0.392901
431000 0.392234
432000 0.402682
433000 0.394221
434000 0.399256
435000 0.393085
436000 0.387438
437000 0.393843
438000 0.395758
439000 0.395487
440000 0.385521
441000 0.393144
442000 0.397978
443000 0.399711
444000 0.394292
445000 0.398505
446000 0.397822
447000 0.396881
448000 0.396129
449000 0.389087
450000 0.399227
451000 0.381832
452000 0.391349
453000 0.39707
454000 0.398558
455000 0.392232
456000 0.394723
457000 0.385394
458000 0.388812
459000 0.396112
460000 0.385942
461000 0.391646
462000 0.400788
463000 0.393508
464000 0.386294
465000 0.397133
466000 0.384947
467000 0.399344
468000 0.38901
469000 0.391929
470000 0.390213
471000 0.385355
472000 0.388234
473000 0.376612
474000 0.397666
475000 0.38964
476000 0.400212
477000 0.394547
478000 0.396851
479000 0.393116
480000 0.396656
481000 0.384919
482000 0.399247
483000 0.392936
484000 0.397884
485000 0.407737
486000 0.382684
487000 0.393238
488000 0.392986
489000 0.393909
490000 0.394108
491000 0.392577
492000 0.397504
493000 0.383969
494000 0.39537
495000 0.39032
496000 0.394502
497000 0.389136
498000 0.402271
499000 0.394041
500000 0.392473
501000 0.382257
502000 0.38883
503000 0.389952
504000 0.392674
505000 0.399995
506000 0.390653
507000 0.387859
508000 0.391537
509000 0.396462
510000 0.394495
511000 0.388252
512000 0.386947
513000 0.395893
514000 0.396699
515000 0.402995
516000 0.388787
517000 0.400334
518000 0.401006
519000 0.399221
520000 0.392968
521000 0.399585
522000 0.395679
523000 0.387485
524000 0.390892
525000 0.391844
526000 0.397912
527000 0.404194
528000 0.398154
529000 0.400708
530000 0.389753
531000 0.38743
532000 0.394018
533000 0.395536
534000 0.391724
535000 0.400407
536000 0.397836
537000 0.396164
538000 0.386658
539000 0.399073
540000 0.393936
541000 0.404406
542000 0.396299
543000 0.389676
544000 0.386415
545000 0.397188
