# Time-averaged data for fix oxidemsdt
# TimeStep c_oxidemsd[4]
100000 0
101000 0.1729
102000 0.167602
103000 0.165632
104000 0.174489
105000 0.175091
106000 0.181683
107000 0.174833
108000 0.17768
109000 0.173678
110000 0.182059
111000 0.179246
112000 0.173116
113000 0.173795
114000 0.181226
115000 0.173652
116000 0.181768
117000 0.1772
118000 0.177738
119000 0.178463
120000 0.176719
121000 0.17204
122000 0.174209
123000 0.175739
124000 0.172661
125000 0.173015
126000 0.169827
127000 0.175476
128000 0.180317
129000 0.171456
130000 0.17428
131000 0.18164
132000 0.180039
133000 0.176852
134000 0.174714
135000 0.180058
136000 0.174785
137000 0.175058
138000 0.174719
139000 0.174527
140000 0.171991
141000 0.174251
142000 0.170909
143000 0.177537
144000 0.178134
145000 0.179963
146000 0.175966
147000 0.177536
148000 0.17302
149000 0.173209
150000 0.178551
151000 0.175705
152000 0.17798
153000 0.176294
154000 0.175785
155000 0.174317
156000 0.175777
157000 0.174674
158000 0.176019
159000 0.175298
160000 0.184162
161000 0.176007
162000 0.177342
163000 0.171002
164000 0.170101
165000 0.175942
166000 0.171167
167000 0.179558
168000 0.175821
169000 0.176403
170000 0.174781
171000 0.173869
172000 0.171772
173000 0.169611
174000 0.178185
175000 0.183079
176000 0.174618
177000 0.173049
178000 0.184711
179000 0.183177
180000 0.179053
181000 0.18075
182000 0.174721
183000 0.177319
184000 0.175491
185000 0.170973
186000 0.177532
187000 0.175541
188000 0.17195
189000 0.173759
190000 0.1739
191000 0.175092
192000 0.176409
193000 0.17903
194000 0.172142
195000 0.176414
196000 0.17709
197000 0.174287
198000 0.174363
199000 0.180307
200000 0.177476
201000 0.179255
202000 0.178502
203000 0.181353
204000 0.176305
205000 0.172149
206000 0.1748
207000 0.178615
208000 0.176396
209000 0.17768
210000 0.176665
211000 0.178768
212000 0.17837
213000 0.178811
214000 0.172141
215000 0.173536
216000 0.174782
217000 0.171436
218000 0.173213
219000 0.170523
220000 0.171715
221000 0.177685
222000 0.177473
223000 0.178301
224000 0.175131
225000 0.180089
226000 0.178488
227000 0.180335
228000 0.17262
229000 0.178452
230000 0.183589
231000 0.178825
232000 0.174011
233000 0.18001
234000 0.178847
235000 0.177595
236000 0.176081
237000 0.176845
238000 0.170588
239000 0.174337
240000 0.171142
241000 0.171497
242000 0.177131
243000 0.174925
244000 0.174769
245000 0.175708
246000 0.174575
247000 0.177703
248000 0.173381
249000 0.172273
250000 0.180232
251000 0.170737
252000 0.17651
253000 0.185316
254000 0.179705
255000 0.180959
256000 0.173318
257000 0.176095
258000 0.180429
259000 0.17253
260000 0.175111
261000 0.173325
262000 0.177342
263000 0.172631
264000 0.174891
265000 0.174773
266000 0.176498
267000 0.170513
268000 0.178098
269000 0.17612
270000 0.17632
271000 0.173402
272000 0.176681
273000 0.173266
274000 0.173694
275000 0.180765
276000 0.179026
277000 0.175709
278000 0.178568
279000 0.172934
280000 0.176872
281000 0.175219
282000 0.177138
283000 0.176956
284000 0.171589
285000 0.175115
286000 0.177228
287000 0.176824
288000 0.179934
289000 0.176505
290000 0.176786
291000 0.175174
292000 0.173623
293000 0.174061
294000 0.174594
295000 0.172067
296000 0.178095
297000 0.178433
298000 0.175442
299000 0.183271
300000 0.176997
301000 0.183256
302000 0.177465
303000 0.182019
304000 0.176715
305000 0.173843
306000 0.174882
307000 0.174563
308000 0.176044
309000 0.175505
310000 0.180473
311000 0.176295
312000 0.177406
313000 0.173719
314000 0.175253
315000 0.179061
316000 0.176288
317000 0.17825
318000 0.171207
319000 0.178445
320000 0.174261
321000 0.177267
322000 0.178731
323000 0.176181
324000 0.176209
325000 0.175645
326000 0.173234
327000 0.169992
328000 0.184175
329000 0.176081
330000 0.178686
331000 0.177729
332000 0.177151
333000 0.173904
334000 0.175684
335000 0.176002
336000 0.176637
337000 0.178079
338000 0.176757
339000 0.172904
340000 0.178146
341000 0.176155
342000 0.181187
343000 0.183071
344000 0.175113
345000 0.178845
346000 0.17488
347000 0.17493
348000 0.176313
349000 0.178869
350000 0.17093
351000 0.182354
352000 0.176463
353000 0.176934
354000 0.17683
355000 0.173915
356000 0.180334
357000 0.173339
358000 0.176601
359000 0.179533
360000 0.17738
361000 0.170553
362000 0.1771
363000 0.170726
364000 0.180474
365000 0.180477
366000 0.177885
