# Time-averaged data for fix chloridemsdt
# TimeStep c_chloridemsd[4]
100000 1.03885e-28
101000 0.357675
102000 0.363149
103000 0.367114
104000 0.376431
105000 0.369552
106000 0.38321
107000 0.374133
108000 0.379632
109000 0.37621
110000 0.380173
111000 0.375466
112000 0.376678
113000 0.376521
114000 0.380825
115000 0.372912
116000 0.383658
117000 0.376641
118000 0.379535
119000 0.370979
120000 0.378657
121000 0.365703
122000 0.38203
123000 0.370298
124000 0.369448
125000 0.377747
126000 0.370487
127000 0.369827
128000 0.380626
129000 0.375897
130000 0.374662
131000 0.380369
132000 0.374106
133000 0.388622
134000 0.377705
135000 0.383413
136000 0.365993
137000 0.376514
138000 0.373864
139000 0.37382
140000 0.361728
141000 0.367927
142000 0.373751
143000 0.365863
144000 0.381996
145000 0.376013
146000 0.379185
147000 0.379072
148000 0.371246
149000 0.376996
150000 0.380358
151000 0.37287
152000 0.382928
153000 0.378113
154000 0.381442
155000 0.373274
156000 0.37904
157000 0.377251
158000 0.375724
159000 0.375088
160000 0.375923
161000 0.378721
162000 0.368754
163000 0.376918
164000 0.377794
165000 0.370094
166000 0.370238
167000 0.382158
168000 0.380511
169000 0.380614
170000 0.379773
171000 0.377017
172000 0.36621
173000 0.368854
174000 0.373176
175000 0.381749
176000 0.369456
177000 0.378124
178000 0.393897
179000 0.377355
180000 0.375582
181000 0.382832
182000 0.375357
183000 0.36876
184000 0.378007
185000 0.367944
186000 0.370825
187000 0.369305
188000 0.377235
189000 0.379746
190000 0.378516
191000 0.365898
192000 0.366771
193000 0.378268
194000 0.374517
195000 0.380264
196000 0.372334
197000 0.36918
198000 0.380433
199000 0.3827
200000 0.373115
201000 0.38499
202000 0.376481
203000 0.390183
204000 0.378277
205000 0.376863
206000 0.374231
207000 0.382137
208000 0.3696
209000 0.373529
210000 0.377826
211000 0.372596
212000 0.37927
213000 0.37972
214000 0.374787
215000 0.36879
216000 0.378007
217000 0.36615
218000 0.368508
219000 0.371776
220000 0.374165
221000 0.381373
222000 0.376132
223000 0.372548
224000 0.374658
225000 0.378606
226000 0.384472
227000 0.383706
228000 0.370824
229000 0.37442
230000 0.385626
231000 0.379026
232000 0.374427
233000 0.380762
234000 0.381888
235000 0.379429
236000 0.386413
237000 0.373173
238000 0.371105
239000 0.375863
240000 0.373159
241000 0.376183
242000 0.380148
243000 0.384432
244000 0.383942
245000 0.376204
246000 0.375033
247000 0.367444
248000 0.371563
249000 0.373785
250000 0.377545
251000 0.359394
252000 0.374498
253000 0.387203
254000 0.380253
255000 0.37912
256000 0.376801
257000 0.373373
258000 0.378682
259000 0.382758
260000 0.378246
261000 0.385883
262000 0.382281
263000 0.380317
264000 0.373497
265000 0.370105
266000 0.38002
267000 0.375633
268000 0.372901
269000 0.383104
270000 0.374969
271000 0.37764
272000 0.37244
273000 0.37616
274000 0.374687
275000 0.384832
276000 0.379258
277000 0.379441
278000 0.373358
279000 0.383801
280000 0.378158
281000 0.385746
282000 0.380582
283000 0.382858
284000 0.365087
285000 0.377278
286000 0.383302
287000 0.379007
288000 0.385608
289000 0.372237
290000 0.373284
291000 0.369846
292000 0.374776
293000 0.376884
294000 0.368451
295000 0.382756
296000 0.380055
297000 0.375051
298000 0.378569
299000 0.379984
300000 0.377461
301000 0.387805
302000 0.375754
303000 0.389306
304000 0.375556
305000 0.376437
306000 0.376207
307000 0.374014
308000 0.380293
309000 0.369466
310000 0.385143
311000 0.37722
312000 0.386263
313000 0.376844
314000 0.37982
315000 0.374446
316000 0.382896
317000 0.375162
318000 0.379738
319000 0.373417
320000 0.364237
321000 0.382636
322000 0.374181
323000 0.367422
324000 0.381426
325000 0.374853
326000 0.370704
327000 0.366155
328000 0.381742
329000 0.385789
330000 0.382261
331000 0.381449
332000 0.384872
333000 0.386097
334000 0.380319
335000 0.371829
336000 0.374962
337000 0.379675
338000 0.375909
339000 0.378599
340000 0.375526
341000 0.375715
342000 0.384136
343000 0.378845
344000 0.378201
345000 0.378839
346000 0.375028
347000 0.376055
348000 0.376696
349000 0.380198
350000 0.37586
351000 0.380972
352000 0.365556
353000 0.381684
354000 0.373507
355000 0.37197
356000 0.384778
357000 0.365838
358000 0.375813
359000 0.37672
360000 0.386228
361000 0.37948
362000 0.375946
363000 0.371464
364000 0.383612
365000 0.378367
366000 0.385765
367000 0.379168
368000 0.374659
369000 0.377901
370000 0.378492
371000 0.378215
372000 0.370577
373000 0.384346
374000 0.385029
375000 0.376219
376000 0.379736
377000 0.383678
378000 0.374618
379000 0.377626
380000 0.369344
381000 0.383817
382000 0.377695
383000 0.382821
384000 0.381443
385000 0.372255
386000 0.371903
387000 0.370876
388000 0.38627
389000 0.380169
390000 0.382813
391000 0.369767
392000 0.379685
393000 0.380857
394000 0.383829
395000 0.381223
396000 0.375653
397000 0.368672
398000 0.383512
399000 0.36848
400000 0.376961
401000 0.374486
402000 0.375084
403000 0.374981
404000 0.379656
405000 0.381825
406000 0.377534
407000 0.382854
408000 0.383435
409000 0.371567
410000 0.364498
411000 0.383154
412000 0.386424
413000 0.390374
414000 0.377914
415000 0.384995
416000 0.378573
417000 0.377375
418000 0.375324
419000 0.371931
420000 0.366693
421000 0.374412
422000 0.386544
423000 0.381983
424000 0.382623
425000 0.375633
426000 0.378126
427000 0.373087
428000 0.372568
429000 0.380695
430000 0.386357
431000 0.371383
432000 0.376741
433000 0.373522
434000 0.385387
435000 0.37528
436000 0.375022
437000 0.371427
438000 0.384076
439000 0.36961
440000 0.369906
441000 0.376692
442000 0.372402
443000 0.378876
444000 0.374983
445000 0.381589
446000 0.382405
447000 0.3756
448000 0.377493
449000 0.381962
450000 0.378969
451000 0.38423
452000 0.376121
453000 0.379967
454000 0.375707
455000 0.384043
456000 0.38295
457000 0.383546
458000 0.376395
459000 0.373386
460000 0.377726
461000 0.378628
462000 0.384565
463000 0.379027
464000 0.385035
465000 0.38385
466000 0.380799
467000 0.386536
468000 0.384666
469000 0.385325
470000 0.384876
471000 0.381156
472000 0.372164
473000 0.37441
474000 0.374174
475000 0.395818
476000 0.379287
477000 0.393709
478000 0.373016
