# "Timestep" "MSD Type 1"
101000 6.6006247545000045 
102000 5.109337739566668 
103000 5.588685459366665 
104000 6.150675861633332 
105000 5.553761023500003 
106000 5.993900400700002 
107000 5.903214785433338 
108000 5.8345782765 
109000 5.876797850166667 
110000 5.677232400500003 
111000 6.110721133400001 
112000 6.120116301600002 
113000 5.514558264900003 
114000 5.573627796800004 
115000 6.5976165029 
116000 5.3642785333333345 
117000 5.627106227900004 
118000 5.7717070088 
119000 5.8064529748 
120000 5.614811769766668 
121000 6.057529442633336 
122000 5.439799990800004 
123000 6.1766134716000005 
124000 4.853393261533332 
125000 5.837619925800001 
126000 5.926684147133334 
127000 6.029307799466673 
128000 5.616038322833332 
129000 5.982335524699999 
130000 6.201987905766668 
131000 5.8789314821333365 
132000 5.70993893726667 
133000 5.910309153200004 
134000 6.34263606026667 
135000 5.7104648220333365 
136000 5.800253864466669 
137000 4.802216781 
138000 5.996821504200001 
139000 5.925118187100001 
140000 6.634145855866669 
141000 6.005541761066666 
142000 5.779654526033337 
143000 6.332443013566665 
144000 5.717553294133334 
145000 6.102498795500004 
146000 5.1339787236333345 
147000 5.636173455866666 
148000 6.4128636804333325 
149000 5.431479697233336 
150000 5.805142705199998 
151000 5.642446980199998 
152000 5.75280029463334 
153000 5.340089839800004 
154000 6.051248146833337 
155000 6.098717467566668 
156000 6.095808287200001 
157000 6.19319218176667 
158000 5.6950874414666695 
159000 5.743365858233335 
160000 5.942909981133337 
161000 5.413057708900002 
162000 5.759613445433335 
163000 6.100198131900004 
164000 5.9312229124000035 
165000 6.648304875966669 
166000 5.497826525933334 
167000 5.174071474066668 
168000 6.546340908299999 
169000 5.701139117533336 
170000 5.724351940000001 
171000 5.614337890166667 
172000 5.306771503766668 
173000 5.802665389166669 
174000 5.831839275433335 
175000 5.971401516366672 
176000 6.648929392566669 
177000 6.267856516966667 
178000 5.855042937399996 
179000 5.384145862666668 
180000 5.963873010433331 
181000 6.237860054699997 
182000 6.099802659866669 
183000 5.705542746533332 
184000 6.003529060000001 
185000 6.10315997716667 
186000 6.0857468394 
187000 5.429124739866669 
188000 5.808000262666668 
189000 5.865732648266667 
190000 6.021332925300004 
191000 5.559553410699999 
192000 5.5544953671333355 
193000 5.796589229099998 
194000 5.449755897100004 
195000 6.143136275466673 
196000 6.061436007066663 
197000 5.342806193800005 
198000 5.6369156313 
199000 6.4827856694333335 
200000 5.68553483906667 
201000 6.2573847319 
202000 6.573857512400001 
203000 5.469609145033334 
204000 5.948012046200002 
205000 5.844313478233332 
206000 5.094256598566667 
