# Time-averaged data for fix chloridemymsdt
# TimeStep c_chloridemsd[4]
100000 4.9683e-29
101000 0.245525
102000 0.244952
103000 0.242442
104000 0.249564
105000 0.250211
106000 0.241265
107000 0.251917
108000 0.24866
109000 0.247698
110000 0.247785
111000 0.247857
112000 0.255386
113000 0.242559
114000 0.248073
115000 0.252289
116000 0.248881
117000 0.250502
118000 0.257792
119000 0.253153
120000 0.258996
121000 0.247141
122000 0.256336
123000 0.252486
124000 0.250264
125000 0.245106
126000 0.254288
127000 0.256108
128000 0.245185
129000 0.247832
130000 0.256463
131000 0.249741
132000 0.251723
133000 0.247763
134000 0.251402
135000 0.249669
136000 0.250747
137000 0.252163
138000 0.252389
139000 0.247137
140000 0.2535
141000 0.257612
142000 0.249935
143000 0.25058
144000 0.249681
145000 0.251322
146000 0.250813
147000 0.254091
148000 0.25224
149000 0.250998
150000 0.246162
151000 0.24986
152000 0.252908
153000 0.247894
154000 0.247185
155000 0.245552
156000 0.25477
157000 0.253627
158000 0.254019
159000 0.25516
160000 0.258456
161000 0.247664
162000 0.248864
163000 0.254994
164000 0.251297
165000 0.253734
166000 0.247981
167000 0.252979
168000 0.252872
169000 0.246511
170000 0.2508
171000 0.254209
172000 0.247547
173000 0.248217
174000 0.252748
175000 0.252103
176000 0.249691
177000 0.254673
178000 0.259386
179000 0.252521
180000 0.250922
181000 0.249048
182000 0.255356
183000 0.247565
184000 0.256294
185000 0.248856
186000 0.254102
187000 0.252429
188000 0.255183
189000 0.252813
190000 0.250427
191000 0.253583
192000 0.252268
193000 0.246466
194000 0.250497
195000 0.255584
196000 0.251688
197000 0.258288
198000 0.248531
199000 0.25166
200000 0.249077
201000 0.246783
202000 0.246064
203000 0.252013
204000 0.252437
205000 0.249994
206000 0.250171
207000 0.254445
208000 0.25184
209000 0.254854
210000 0.254546
211000 0.252791
212000 0.253388
213000 0.254706
214000 0.253498
215000 0.252511
216000 0.249215
217000 0.257726
218000 0.260216
219000 0.251074
220000 0.251165
221000 0.251387
222000 0.247496
223000 0.244144
224000 0.249715
225000 0.249606
226000 0.247532
227000 0.254835
228000 0.253331
229000 0.24684
230000 0.252923
231000 0.254428
232000 0.251017
233000 0.255911
234000 0.252675
235000 0.254285
236000 0.2576
237000 0.256221
238000 0.246273
239000 0.257545
240000 0.251253
241000 0.257425
242000 0.249515
243000 0.256933
244000 0.250485
245000 0.253258
246000 0.254073
247000 0.256872
248000 0.258872
249000 0.252185
250000 0.255523
251000 0.254662
252000 0.252596
253000 0.249757
254000 0.256696
255000 0.252506
256000 0.251363
257000 0.245853
258000 0.244708
259000 0.250985
260000 0.246925
261000 0.251996
262000 0.254946
263000 0.252085
264000 0.255457
265000 0.245732
266000 0.253306
267000 0.257822
268000 0.253171
269000 0.248223
270000 0.260071
271000 0.253627
272000 0.252593
273000 0.24888
274000 0.260658
275000 0.250514
276000 0.25731
277000 0.254844
278000 0.254798
279000 0.2593
280000 0.248071
281000 0.246148
282000 0.256543
283000 0.247599
284000 0.251043
285000 0.255006
286000 0.247854
287000 0.255654
288000 0.24809
289000 0.260239
290000 0.256643
291000 0.255305
292000 0.253117
293000 0.251525
294000 0.252042
295000 0.251608
296000 0.258972
297000 0.251171
298000 0.247926
299000 0.257352
300000 0.257137
301000 0.250865
302000 0.249293
303000 0.254354
304000 0.254771
305000 0.246437
306000 0.251879
307000 0.251802
308000 0.253006
309000 0.25486
310000 0.252651
311000 0.255332
312000 0.249525
313000 0.255987
314000 0.256766
315000 0.253977
316000 0.246065
317000 0.255266
318000 0.259181
319000 0.253877
320000 0.249993
321000 0.253437
322000 0.252166
323000 0.254421
324000 0.260758
325000 0.25148
326000 0.251161
327000 0.249488
328000 0.249618
329000 0.26104
330000 0.252526
331000 0.250195
332000 0.259647
333000 0.265511
334000 0.259393
335000 0.25486
336000 0.252827
337000 0.253397
338000 0.258183
339000 0.254967
340000 0.252936
341000 0.253556
342000 0.257712
343000 0.252671
344000 0.25466
345000 0.254092
346000 0.253925
347000 0.255934
348000 0.254532
349000 0.247085
350000 0.256492
351000 0.254189
352000 0.252547
353000 0.251938
354000 0.252921
355000 0.249295
356000 0.257499
357000 0.248855
358000 0.247724
359000 0.250017
360000 0.252998
361000 0.254865
362000 0.250474
363000 0.2497
364000 0.258486
365000 0.25299
366000 0.252176
367000 0.25295
368000 0.258761
369000 0.251121
370000 0.260307
371000 0.254762
372000 0.258952
373000 0.255885
374000 0.249841
375000 0.252302
376000 0.245829
377000 0.258791
378000 0.255205
379000 0.245735
380000 0.250304
381000 0.251035
382000 0.248947
383000 0.2552
384000 0.254338
385000 0.258633
386000 0.253492
387000 0.252227
388000 0.254779
389000 0.255347
390000 0.252071
391000 0.259099
392000 0.254211
393000 0.251706
394000 0.255658
395000 0.251361
396000 0.247088
397000 0.257831
398000 0.258635
399000 0.255766
400000 0.259708
401000 0.253036
402000 0.252569
403000 0.255576
404000 0.253666
405000 0.248913
406000 0.253999
407000 0.253844
408000 0.251246
409000 0.253197
410000 0.251392
411000 0.253096
412000 0.252414
413000 0.257325
414000 0.251463
415000 0.257125
416000 0.249224
417000 0.25821
418000 0.255823
419000 0.256707
420000 0.252474
421000 0.2587
422000 0.252826
423000 0.259688
424000 0.257981
425000 0.253027
426000 0.25407
427000 0.256902
428000 0.257432
429000 0.261585
430000 0.260958
431000 0.251708
432000 0.253871
433000 0.25509
434000 0.259404
435000 0.249057
436000 0.249239
437000 0.253897
438000 0.254073
439000 0.255444
440000 0.252397
441000 0.248621
442000 0.259957
443000 0.256882
444000 0.256189
445000 0.251263
446000 0.258083
447000 0.253388
448000 0.262023
449000 0.248749
450000 0.254152
451000 0.24933
452000 0.257673
453000 0.256607
454000 0.25353
455000 0.249661
456000 0.252033
457000 0.256848
458000 0.253509
459000 0.256493
460000 0.252549
461000 0.250278
462000 0.257374
463000 0.252706
464000 0.253134
465000 0.254149
466000 0.249513
467000 0.250372
468000 0.253699
469000 0.250501
470000 0.244754
471000 0.259578
472000 0.24506
473000 0.254974
474000 0.256791
475000 0.258469
476000 0.245855
477000 0.257993
478000 0.252341
479000 0.248685
480000 0.257003
481000 0.257858
482000 0.248103
483000 0.254737
484000 0.253122
485000 0.253512
486000 0.257237
487000 0.254308
488000 0.257826
489000 0.25288
490000 0.26121
491000 0.251776
492000 0.251855
493000 0.252977
494000 0.248149
495000 0.258969
496000 0.258065
497000 0.259736
498000 0.257174
499000 0.262473
500000 0.252262
501000 0.254592
502000 0.25862
503000 0.264733
504000 0.249807
505000 0.257468
506000 0.253465
507000 0.252237
508000 0.256381
509000 0.251543
510000 0.257839
511000 0.257012
512000 0.258622
513000 0.254187
514000 0.258186
515000 0.253266
516000 0.256409
517000 0.249811
518000 0.254057
519000 0.252201
520000 0.257612
521000 0.249269
522000 0.255921
523000 0.256784
524000 0.254356
525000 0.2505
526000 0.259933
527000 0.251052
528000 0.256877
529000 0.258035
530000 0.256969
531000 0.252082
532000 0.255714
533000 0.252919
534000 0.252339
535000 0.249803
536000 0.250534
537000 0.251986
538000 0.252404
539000 0.255943
540000 0.250048
541000 0.261133
542000 0.252816
543000 0.250105
544000 0.262926
545000 0.253815
546000 0.250901
547000 0.255456
548000 0.254862
549000 0.249979
550000 0.255029
551000 0.252296
552000 0.251512
553000 0.257391
554000 0.257362
555000 0.252355
556000 0.258393
557000 0.254085
558000 0.246824
559000 0.253024
560000 0.25267
561000 0.263158
562000 0.256093
563000 0.256726
564000 0.251695
565000 0.255892
566000 0.252304
567000 0.258034
568000 0.251824
569000 0.255798
570000 0.260396
571000 0.262925
572000 0.255425
573000 0.260021
574000 0.254555
575000 0.254006
576000 0.251588
577000 0.245919
578000 0.258308
579000 0.248304
580000 0.262002
581000 0.245364
582000 0.261197
583000 0.259597
584000 0.263133
585000 0.251446
586000 0.251583
587000 0.256764
588000 0.25774
589000 0.255317
590000 0.255417
591000 0.265977
592000 0.26019
593000 0.265185
594000 0.249141
595000 0.258401
596000 0.25283
597000 0.262427
598000 0.257492
599000 0.267806
600000 0.252733
601000 0.262949
602000 0.253358
603000 0.256518
604000 0.254194
605000 0.252446
606000 0.253308
607000 0.258793
608000 0.254084
609000 0.256427
610000 0.261335
611000 0.261346
612000 0.249105
613000 0.255221
614000 0.253145
615000 0.255231
616000 0.251156
617000 0.257933
618000 0.256435
619000 0.257997
620000 0.261014
621000 0.252775
622000 0.254201
623000 0.260503
624000 0.253815
625000 0.255493
626000 0.256259
627000 0.253604
628000 0.262697
629000 0.256461
630000 0.24988
631000 0.255363
632000 0.259603
633000 0.254106
634000 0.255646
635000 0.254408
636000 0.26353
637000 0.260449
638000 0.256888
639000 0.256882
640000 0.255172
641000 0.259085
642000 0.253649
643000 0.258716
644000 0.257559
645000 0.255835
646000 0.261128
647000 0.253816
648000 0.254195
649000 0.260956
650000 0.2603
651000 0.262452
652000 0.256084
653000 0.261664
654000 0.25225
655000 0.254771
656000 0.257567
657000 0.250335
658000 0.25825
659000 0.25911
660000 0.256379
661000 0.26021
662000 0.257783
663000 0.255793
664000 0.259615
665000 0.25139
666000 0.259731
667000 0.26156
668000 0.256858
669000 0.250909
670000 0.253723
671000 0.255009
672000 0.259931
673000 0.259811
674000 0.258149
675000 0.258182
676000 0.253446
677000 0.256183
678000 0.248805
679000 0.257671
680000 0.26264
681000 0.254807
682000 0.252024
683000 0.258839
684000 0.251704
685000 0.257948
686000 0.257594
687000 0.258553
688000 0.259287
689000 0.257663
690000 0.254495
691000 0.260042
692000 0.254639
693000 0.253368
694000 0.25828
695000 0.256914
696000 0.253976
697000 0.250042
698000 0.260033
699000 0.255782
700000 0.256614
701000 0.260332
702000 0.25749
703000 0.259508
704000 0.26025
705000 0.250507
706000 0.262921
707000 0.25374
708000 0.259956
709000 0.25427
710000 0.255597
711000 0.255201
712000 0.260967
713000 0.258237
714000 0.257382
715000 0.257245
716000 0.259912
717000 0.255375
718000 0.253594
719000 0.26704
720000 0.251174
721000 0.259311
722000 0.253453
723000 0.258048
724000 0.25509
725000 0.258618
726000 0.253768
727000 0.26121
728000 0.253042
729000 0.252643
730000 0.256488
731000 0.255031
732000 0.260037
733000 0.254912
734000 0.256675
735000 0.248224
736000 0.255576
737000 0.258637
738000 0.259161
739000 0.260537
740000 0.255508
741000 0.262129
742000 0.258475
743000 0.253466
744000 0.261036
745000 0.253283
746000 0.261323
747000 0.254291
748000 0.254484
749000 0.259307
750000 0.255046
751000 0.256475
752000 0.249306
753000 0.259384
754000 0.25367
755000 0.261041
756000 0.251601
757000 0.255971
758000 0.251446
759000 0.251602
760000 0.25495
761000 0.248832
762000 0.253262
763000 0.252612
764000 0.25804
765000 0.25453
766000 0.252211
767000 0.257772
768000 0.258024
769000 0.257372
770000 0.249571
771000 0.255566
772000 0.255432
773000 0.253266
774000 0.253173
775000 0.2516
776000 0.253879
777000 0.256204
778000 0.251642
779000 0.255236
780000 0.254713
781000 0.256102
782000 0.251463
783000 0.251339
784000 0.253569
785000 0.264406
786000 0.251615
787000 0.256782
788000 0.253445
789000 0.254423
790000 0.255665
791000 0.253196
792000 0.257773
793000 0.256019
794000 0.253511
795000 0.256292
796000 0.256109
797000 0.248594
798000 0.250339
799000 0.259152
800000 0.255192
801000 0.25127
802000 0.256413
803000 0.250769
804000 0.259956
805000 0.26065
806000 0.260113
807000 0.247613
808000 0.25693
809000 0.255748
810000 0.258616
811000 0.253388
812000 0.249508
813000 0.254762
