# Time-averaged data for fix oxidemymsdt
# TimeStep c_oxidemsd[4]
100000 1.00974e-28
101000 0.104325
102000 0.109694
103000 0.103467
104000 0.105218
105000 0.10871
106000 0.112406
107000 0.111469
108000 0.10833
109000 0.104817
110000 0.110638
111000 0.112437
112000 0.11401
113000 0.111396
114000 0.110719
115000 0.109945
116000 0.111107
117000 0.110481
118000 0.109706
119000 0.110864
120000 0.110116
121000 0.109566
122000 0.111663
123000 0.109349
124000 0.109297
125000 0.11022
126000 0.108944
127000 0.111518
128000 0.11147
129000 0.111278
130000 0.109534
131000 0.112669
132000 0.11011
133000 0.110503
134000 0.112968
135000 0.11037
136000 0.107216
137000 0.114709
138000 0.109715
139000 0.111615
140000 0.110871
141000 0.113305
142000 0.112043
143000 0.113725
144000 0.111987
145000 0.110599
146000 0.117804
147000 0.115871
148000 0.111388
149000 0.113466
150000 0.11406
151000 0.11348
152000 0.117323
153000 0.113341
154000 0.113003
155000 0.113708
156000 0.113379
157000 0.113668
158000 0.113572
159000 0.114788
160000 0.112265
161000 0.111953
162000 0.11359
163000 0.112705
164000 0.116059
165000 0.112062
166000 0.110038
167000 0.111595
168000 0.107106
169000 0.11224
170000 0.113198
171000 0.111911
172000 0.112335
173000 0.115905
174000 0.112871
175000 0.110381
176000 0.112506
177000 0.112468
178000 0.113444
179000 0.113324
180000 0.111455
181000 0.11333
182000 0.112124
183000 0.114874
184000 0.113129
185000 0.112739
186000 0.115615
187000 0.112247
188000 0.113506
189000 0.111533
190000 0.114509
191000 0.112579
192000 0.115366
193000 0.112253
194000 0.114284
195000 0.109436
196000 0.109254
197000 0.115786
198000 0.109068
199000 0.107611
200000 0.111596
201000 0.111566
202000 0.111894
203000 0.114962
204000 0.111421
205000 0.112904
206000 0.111927
207000 0.114378
208000 0.112387
209000 0.112701
210000 0.116817
211000 0.116585
212000 0.110789
213000 0.109836
214000 0.113366
215000 0.112295
216000 0.112254
217000 0.11155
218000 0.111514
219000 0.115836
220000 0.112973
221000 0.116251
222000 0.113089
223000 0.113686
224000 0.113801
225000 0.112712
226000 0.114478
227000 0.113305
228000 0.112588
229000 0.119502
230000 0.11548
231000 0.11365
232000 0.116394
233000 0.11656
234000 0.112377
235000 0.114939
236000 0.114681
237000 0.116994
238000 0.115667
239000 0.114423
240000 0.110162
241000 0.110693
242000 0.113261
243000 0.112593
244000 0.110864
245000 0.113204
246000 0.114662
247000 0.115533
248000 0.110811
249000 0.11302
250000 0.114835
251000 0.113675
252000 0.112122
253000 0.114234
254000 0.109744
255000 0.112605
256000 0.114717
257000 0.113083
258000 0.111681
259000 0.116861
260000 0.115421
261000 0.111022
262000 0.113867
263000 0.112025
264000 0.117093
265000 0.111858
266000 0.111304
267000 0.113093
268000 0.113761
269000 0.111716
270000 0.114453
271000 0.1132
272000 0.113841
273000 0.114736
274000 0.113925
275000 0.112141
276000 0.112152
277000 0.113899
278000 0.109805
279000 0.114669
280000 0.115436
281000 0.114123
282000 0.113473
283000 0.114661
284000 0.116229
285000 0.117578
286000 0.114701
287000 0.1141
288000 0.114662
289000 0.116441
290000 0.112682
291000 0.111858
292000 0.112239
293000 0.114834
294000 0.116376
295000 0.112507
296000 0.112569
297000 0.113883
298000 0.114931
299000 0.11133
300000 0.116516
301000 0.114992
302000 0.114427
303000 0.117519
304000 0.111738
305000 0.114054
306000 0.112567
307000 0.1154
308000 0.116744
309000 0.114962
310000 0.114166
311000 0.116453
312000 0.114065
313000 0.114126
314000 0.11158
315000 0.112822
316000 0.115216
317000 0.115094
318000 0.114142
319000 0.116327
320000 0.113989
321000 0.119171
322000 0.116399
323000 0.112414
324000 0.112916
325000 0.115451
326000 0.113885
327000 0.112405
328000 0.11209
329000 0.11312
330000 0.113371
331000 0.117821
332000 0.115305
333000 0.114676
334000 0.116894
335000 0.114068
336000 0.11502
337000 0.113445
338000 0.114714
339000 0.115647
340000 0.116994
341000 0.113645
342000 0.113918
343000 0.11519
344000 0.111311
345000 0.112022
346000 0.114622
347000 0.11604
348000 0.112062
349000 0.111351
350000 0.11188
351000 0.115216
352000 0.114476
353000 0.115305
354000 0.112381
355000 0.111494
356000 0.113344
357000 0.112088
358000 0.116887
359000 0.113902
360000 0.109262
361000 0.115029
362000 0.115135
363000 0.114346
364000 0.112073
365000 0.115654
366000 0.113741
367000 0.113495
368000 0.114181
369000 0.115789
370000 0.112687
371000 0.116378
372000 0.112951
373000 0.116154
374000 0.118065
375000 0.115747
376000 0.115514
377000 0.113826
378000 0.11432
379000 0.11596
380000 0.117888
381000 0.114199
382000 0.11291
383000 0.114911
384000 0.114999
385000 0.11764
386000 0.114922
387000 0.116175
388000 0.114318
389000 0.115054
390000 0.116756
391000 0.11872
392000 0.114351
393000 0.117996
394000 0.113574
395000 0.115531
396000 0.112376
397000 0.114484
398000 0.113162
399000 0.109462
400000 0.114078
401000 0.116999
402000 0.115085
403000 0.11335
404000 0.118896
405000 0.115422
406000 0.109785
407000 0.117873
408000 0.116947
409000 0.115752
410000 0.117689
411000 0.116339
412000 0.116836
413000 0.117077
414000 0.113363
415000 0.114981
416000 0.11185
417000 0.111429
418000 0.115424
419000 0.114336
420000 0.110854
421000 0.112464
422000 0.117471
423000 0.113273
424000 0.114816
425000 0.111041
426000 0.114861
427000 0.11286
428000 0.113383
429000 0.113497
430000 0.113529
431000 0.115249
432000 0.110761
433000 0.114386
434000 0.113964
435000 0.115312
436000 0.111012
437000 0.114449
438000 0.11249
439000 0.111003
440000 0.11279
441000 0.113073
442000 0.115125
443000 0.111881
444000 0.114996
445000 0.109117
446000 0.111126
447000 0.111292
448000 0.113005
449000 0.112532
450000 0.113382
451000 0.110081
452000 0.112654
453000 0.112024
454000 0.11183
455000 0.113112
456000 0.113431
457000 0.110999
458000 0.114973
459000 0.112666
460000 0.114329
461000 0.111064
462000 0.110886
463000 0.115666
464000 0.112205
465000 0.115069
466000 0.110238
467000 0.113435
468000 0.111395
469000 0.114111
470000 0.112935
471000 0.115522
472000 0.115504
473000 0.114715
474000 0.113386
475000 0.113154
476000 0.11614
477000 0.112054
478000 0.110494
479000 0.109238
480000 0.115388
481000 0.111984
482000 0.112322
483000 0.112244
484000 0.114617
485000 0.114041
486000 0.117758
487000 0.114048
488000 0.118055
489000 0.111996
490000 0.116661
491000 0.113254
492000 0.112155
493000 0.114797
494000 0.11652
495000 0.112321
496000 0.115483
497000 0.111876
498000 0.114126
499000 0.116701
500000 0.111268
501000 0.111994
502000 0.115524
503000 0.115547
504000 0.113418
505000 0.11517
506000 0.113674
507000 0.114441
508000 0.1165
509000 0.115867
510000 0.11968
511000 0.116886
512000 0.113887
513000 0.114591
514000 0.11383
515000 0.112601
516000 0.11496
517000 0.11613
518000 0.115401
519000 0.11287
520000 0.112202
521000 0.11605
522000 0.115394
523000 0.114881
524000 0.114511
525000 0.115415
526000 0.115489
527000 0.112651
528000 0.117055
529000 0.11272
530000 0.116146
531000 0.115966
532000 0.114678
533000 0.110257
534000 0.112792
535000 0.113984
536000 0.11329
537000 0.109768
538000 0.112058
539000 0.112914
540000 0.114205
541000 0.114875
542000 0.110733
543000 0.11317
544000 0.111845
545000 0.115136
546000 0.110659
547000 0.114219
548000 0.113677
549000 0.115894
