# Time-averaged data for fix oxidemsdt
# TimeStep c_oxidemsd[4]
100000 5.04871e-29
101000 0.109886
102000 0.10583
103000 0.107802
104000 0.10797
105000 0.106926
106000 0.104004
107000 0.110268
108000 0.104994
109000 0.103696
110000 0.104942
111000 0.105875
112000 0.108735
113000 0.106328
114000 0.108744
115000 0.105773
116000 0.109056
117000 0.108985
118000 0.110176
119000 0.107873
120000 0.112582
121000 0.108499
122000 0.111455
123000 0.108178
124000 0.108667
125000 0.105637
126000 0.110286
127000 0.109503
128000 0.109839
129000 0.10847
130000 0.108699
131000 0.110435
132000 0.108621
133000 0.1111
134000 0.110363
135000 0.114218
136000 0.107181
137000 0.108724
138000 0.106562
139000 0.110323
140000 0.107434
141000 0.106598
142000 0.104076
143000 0.107351
144000 0.107383
145000 0.109496
146000 0.105818
147000 0.108316
148000 0.107218
149000 0.108417
150000 0.10735
151000 0.108216
152000 0.110238
153000 0.110021
154000 0.106827
155000 0.111843
156000 0.109644
157000 0.107391
158000 0.107895
159000 0.108083
160000 0.108462
161000 0.107346
162000 0.108331
163000 0.108673
164000 0.108674
165000 0.10655
166000 0.106532
167000 0.107852
168000 0.107791
169000 0.107135
170000 0.109708
171000 0.107821
172000 0.107474
173000 0.105843
174000 0.105572
175000 0.110415
176000 0.108255
177000 0.107616
178000 0.105524
179000 0.109277
180000 0.106603
181000 0.108245
182000 0.112112
183000 0.107211
184000 0.106909
185000 0.109187
186000 0.108793
187000 0.109215
188000 0.109628
189000 0.108778
190000 0.109011
191000 0.109094
192000 0.110874
193000 0.106174
194000 0.110407
195000 0.11325
196000 0.110477
197000 0.11076
198000 0.112288
199000 0.106048
200000 0.111754
201000 0.108912
202000 0.110082
203000 0.107482
204000 0.110461
205000 0.10717
206000 0.110519
207000 0.107871
208000 0.108491
209000 0.107525
210000 0.108157
211000 0.108313
212000 0.109512
213000 0.107287
214000 0.108411
215000 0.10873
216000 0.110388
217000 0.110407
218000 0.105615
219000 0.109415
220000 0.109065
221000 0.110534
222000 0.111245
223000 0.110262
224000 0.11082
225000 0.108365
226000 0.108214
227000 0.110177
228000 0.11027
229000 0.110726
230000 0.108409
231000 0.109553
232000 0.108523
233000 0.112462
234000 0.111464
235000 0.109992
236000 0.107593
237000 0.105589
238000 0.106765
239000 0.107312
240000 0.10652
241000 0.108014
242000 0.108619
243000 0.108386
244000 0.111268
245000 0.106261
246000 0.10769
247000 0.113298
248000 0.111024
249000 0.106745
250000 0.111806
251000 0.11023
252000 0.109148
253000 0.109142
254000 0.108816
255000 0.108913
256000 0.10929
