# Time-averaged data for fix chloridemymsdt
# TimeStep c_chloridemsd[4]
100000 1.45178e-29
101000 0.335023
102000 0.32996
103000 0.339707
104000 0.336396
105000 0.339449
106000 0.336205
107000 0.339988
108000 0.340298
109000 0.331909
110000 0.334323
111000 0.345881
112000 0.336119
113000 0.340944
114000 0.343065
115000 0.333852
116000 0.347175
117000 0.338161
118000 0.339045
119000 0.326484
120000 0.33141
121000 0.332474
122000 0.340223
123000 0.339975
124000 0.34158
125000 0.343858
126000 0.340865
127000 0.336434
128000 0.336234
129000 0.333809
130000 0.334771
131000 0.336739
132000 0.335652
133000 0.343059
134000 0.332932
135000 0.345985
136000 0.346214
137000 0.334931
138000 0.343616
139000 0.344319
140000 0.342276
141000 0.335143
142000 0.347399
143000 0.343314
144000 0.338675
145000 0.331324
146000 0.337889
147000 0.333233
148000 0.349153
149000 0.342481
150000 0.339864
151000 0.340681
152000 0.347579
153000 0.340365
154000 0.34935
155000 0.340896
156000 0.350577
157000 0.336123
158000 0.344326
159000 0.339601
160000 0.341357
161000 0.351562
162000 0.337028
163000 0.346964
164000 0.345929
165000 0.334709
166000 0.340338
167000 0.343482
168000 0.340921
169000 0.338833
170000 0.340684
171000 0.3383
172000 0.339628
173000 0.343493
174000 0.342029
175000 0.336403
176000 0.333086
177000 0.338401
178000 0.345636
179000 0.335729
180000 0.336864
181000 0.342043
182000 0.340332
183000 0.34335
184000 0.343007
185000 0.347703
186000 0.336596
187000 0.34764
188000 0.332795
189000 0.336244
190000 0.34299
191000 0.334395
192000 0.337401
193000 0.348487
194000 0.345672
195000 0.344903
196000 0.339456
197000 0.344189
198000 0.33818
199000 0.35131
200000 0.338261
201000 0.345487
202000 0.348442
203000 0.349934
204000 0.345467
205000 0.336918
206000 0.336693
207000 0.33466
208000 0.340897
209000 0.34367
210000 0.33943
211000 0.333254
212000 0.34171
213000 0.337908
214000 0.343268
215000 0.338491
216000 0.346204
217000 0.344544
218000 0.337506
219000 0.3465
220000 0.347188
221000 0.341238
222000 0.342707
223000 0.343872
224000 0.349863
225000 0.349255
226000 0.342671
227000 0.33906
228000 0.345099
229000 0.349465
230000 0.334606
231000 0.338677
232000 0.344872
233000 0.342598
234000 0.34388
235000 0.345577
236000 0.340151
237000 0.339842
238000 0.339599
239000 0.336238
240000 0.342766
241000 0.337678
242000 0.338448
243000 0.340339
244000 0.347943
245000 0.33665
246000 0.350462
247000 0.338704
248000 0.342742
249000 0.346498
250000 0.341599
251000 0.344029
252000 0.342291
253000 0.345664
254000 0.337862
255000 0.341186
256000 0.345744
