# Time-averaged data for fix oxidemymsdt
# TimeStep c_oxidemsd[4]
100000 0
101000 0.128443
102000 0.124475
103000 0.126027
104000 0.129313
105000 0.126674
106000 0.130069
107000 0.135609
108000 0.127905
109000 0.128766
110000 0.129134
111000 0.128145
112000 0.13523
113000 0.125495
114000 0.127303
115000 0.130112
116000 0.128032
117000 0.129506
118000 0.125923
119000 0.126133
120000 0.133421
121000 0.126508
122000 0.126293
123000 0.129494
124000 0.130142
125000 0.129958
126000 0.134409
127000 0.127129
128000 0.132492
129000 0.130626
130000 0.133167
131000 0.130305
132000 0.134159
133000 0.133522
134000 0.131307
135000 0.129421
136000 0.126502
137000 0.131961
138000 0.127153
139000 0.130287
140000 0.131214
141000 0.130665
142000 0.129522
143000 0.128405
144000 0.125142
145000 0.129595
146000 0.129255
147000 0.124297
148000 0.127521
149000 0.127179
150000 0.12937
151000 0.126226
152000 0.128469
153000 0.132813
154000 0.129338
155000 0.123161
156000 0.127983
157000 0.130466
158000 0.130131
159000 0.131539
160000 0.130375
161000 0.131781
162000 0.134306
163000 0.126998
164000 0.132433
165000 0.134036
166000 0.132604
167000 0.132147
168000 0.130789
169000 0.131021
170000 0.134701
171000 0.130653
172000 0.133305
173000 0.132084
174000 0.129852
175000 0.13071
176000 0.130222
177000 0.130421
178000 0.126671
179000 0.130973
180000 0.130565
181000 0.134293
182000 0.130506
183000 0.130501
184000 0.129782
185000 0.130262
186000 0.134458
187000 0.133053
188000 0.130511
189000 0.130235
190000 0.127515
191000 0.129625
192000 0.130764
193000 0.126642
194000 0.132018
195000 0.132002
196000 0.133032
197000 0.125859
198000 0.130277
199000 0.131336
200000 0.127298
201000 0.126291
202000 0.133648
203000 0.128209
204000 0.133129
205000 0.129954
206000 0.127804
207000 0.130975
208000 0.131531
209000 0.129082
210000 0.130936
211000 0.128807
212000 0.133942
213000 0.131769
214000 0.129793
215000 0.133316
216000 0.129383
217000 0.132794
218000 0.129782
219000 0.132477
220000 0.129222
221000 0.134577
222000 0.129292
223000 0.130585
224000 0.128867
225000 0.135089
226000 0.12975
227000 0.130251
228000 0.132676
229000 0.129282
230000 0.131943
231000 0.13516
232000 0.126474
233000 0.131543
234000 0.129125
235000 0.130741
236000 0.131334
237000 0.131279
238000 0.131576
239000 0.129659
240000 0.131896
241000 0.129397
242000 0.127189
243000 0.12843
244000 0.133841
245000 0.127626
246000 0.130674
247000 0.131756
248000 0.130844
249000 0.131366
250000 0.129716
251000 0.128526
252000 0.128804
253000 0.128731
254000 0.130337
255000 0.132828
256000 0.126923
257000 0.137332
258000 0.126287
259000 0.13184
260000 0.129107
261000 0.131814
262000 0.13285
263000 0.126762
264000 0.128066
265000 0.128687
266000 0.129027
267000 0.128829
268000 0.127267
269000 0.129812
270000 0.128964
271000 0.130804
272000 0.130381
273000 0.129813
274000 0.132853
275000 0.129578
276000 0.132448
277000 0.125663
278000 0.130441
279000 0.133726
280000 0.129016
281000 0.126965
282000 0.13077
283000 0.131258
284000 0.131276
285000 0.13294
286000 0.132581
287000 0.132993
288000 0.129592
289000 0.129158
290000 0.129894
291000 0.129664
292000 0.12952
293000 0.130087
294000 0.134004
295000 0.131493
296000 0.132122
297000 0.13223
298000 0.127864
299000 0.131354
300000 0.13319
301000 0.126429
302000 0.130572
303000 0.128426
304000 0.129659
305000 0.128951
306000 0.130768
307000 0.129615
308000 0.132854
309000 0.127205
310000 0.130371
311000 0.130161
312000 0.127441
313000 0.133091
314000 0.130557
315000 0.134975
316000 0.131425
317000 0.128896
318000 0.131722
319000 0.136458
320000 0.131599
321000 0.132963
322000 0.132176
323000 0.139053
324000 0.134193
325000 0.133656
326000 0.132863
327000 0.128961
328000 0.127753
329000 0.128574
330000 0.131889
331000 0.129914
332000 0.133231
333000 0.131435
334000 0.13217
335000 0.13038
336000 0.132142
337000 0.1355
338000 0.135328
339000 0.130926
340000 0.129139
341000 0.130036
342000 0.130878
343000 0.133468
344000 0.129218
345000 0.132423
346000 0.133956
347000 0.128736
348000 0.136406
349000 0.128466
350000 0.131944
351000 0.131055
352000 0.132116
353000 0.130287
354000 0.129838
355000 0.132349
356000 0.136053
357000 0.127953
358000 0.130593
359000 0.128145
360000 0.13155
361000 0.13098
362000 0.131798
363000 0.127449
364000 0.133078
365000 0.129724
366000 0.129176
367000 0.130881
368000 0.131774
369000 0.128155
370000 0.125601
371000 0.131559
372000 0.128967
373000 0.135551
374000 0.134271
375000 0.132209
376000 0.130049
377000 0.13216
378000 0.133319
379000 0.131609
380000 0.132949
381000 0.131675
382000 0.131505
383000 0.13329
384000 0.12841
385000 0.12932
386000 0.129598
387000 0.130768
388000 0.131373
389000 0.128377
390000 0.123358
391000 0.132975
392000 0.130736
393000 0.125522
394000 0.129157
395000 0.136814
396000 0.133879
397000 0.133798
398000 0.132675
399000 0.130656
400000 0.134384
401000 0.132194
402000 0.131002
403000 0.125615
404000 0.13071
405000 0.130477
406000 0.131806
407000 0.128594
408000 0.13063
409000 0.13124
410000 0.136692
411000 0.133839
412000 0.127343
413000 0.133596
414000 0.127368
415000 0.135823
416000 0.131814
417000 0.12941
418000 0.128809
419000 0.126275
420000 0.129138
421000 0.131594
422000 0.128269
423000 0.131204
424000 0.125654
425000 0.131226
426000 0.127542
427000 0.131305
428000 0.126116
429000 0.13077
430000 0.126581
431000 0.12979
432000 0.132687
433000 0.134371
434000 0.131243
435000 0.131672
436000 0.125366
437000 0.129314
438000 0.128746
439000 0.127179
440000 0.129445
441000 0.129904
442000 0.130101
443000 0.128585
444000 0.128592
445000 0.129869
446000 0.130273
447000 0.129521
448000 0.127663
449000 0.127973
450000 0.130002
451000 0.129172
452000 0.129203
453000 0.13166
454000 0.1318
455000 0.129882
456000 0.125891
457000 0.129666
458000 0.131099
459000 0.135405
460000 0.129951
461000 0.132501
462000 0.128086
463000 0.132738
464000 0.129458
465000 0.130156
466000 0.128472
467000 0.137663
468000 0.134754
469000 0.132533
470000 0.133255
471000 0.134007
472000 0.129614
473000 0.128818
474000 0.134672
475000 0.129671
476000 0.132154
477000 0.126097
478000 0.131249
479000 0.133332
480000 0.131694
481000 0.127044
482000 0.132608
483000 0.131048
484000 0.130351
485000 0.130258
486000 0.131388
487000 0.129769
488000 0.131903
489000 0.129224
490000 0.131671
491000 0.129106
492000 0.129576
493000 0.132932
494000 0.12799
495000 0.130912
496000 0.132825
497000 0.130475
498000 0.129829
499000 0.131218
500000 0.132536
501000 0.133843
502000 0.134182
503000 0.13024
504000 0.130411
505000 0.128513
506000 0.13138
507000 0.127361
508000 0.131716
509000 0.132391
510000 0.128706
511000 0.126443
512000 0.128289
513000 0.130356
514000 0.131918
515000 0.130475
516000 0.130918
517000 0.127376
518000 0.127419
519000 0.12895
520000 0.130502
521000 0.128759
522000 0.129191
523000 0.12713
524000 0.124708
525000 0.126469
526000 0.127965
527000 0.128328
528000 0.129196
529000 0.126509
530000 0.129597
531000 0.130954
532000 0.129475
533000 0.130456
534000 0.130231
535000 0.129493
536000 0.131659
537000 0.135559
538000 0.131548
539000 0.128332
540000 0.132788
541000 0.135768
542000 0.12823
543000 0.133988
544000 0.124863
545000 0.133759
546000 0.130203
547000 0.129902
548000 0.130343
549000 0.133541
550000 0.132769
551000 0.129343
552000 0.127342
553000 0.133466
554000 0.128791
555000 0.128692
556000 0.128302
557000 0.126639
558000 0.132423
559000 0.13326
560000 0.130774
561000 0.128588
562000 0.134227
563000 0.130558
564000 0.12616
565000 0.126302
566000 0.129427
567000 0.131911
568000 0.129571
569000 0.127511
570000 0.12935
571000 0.12662
572000 0.130705
573000 0.130195
574000 0.13064
575000 0.131866
576000 0.131809
577000 0.133647
578000 0.133069
579000 0.133267
580000 0.132004
