# Time-averaged data for fix oxidemymsdt
# TimeStep c_oxidemsd[4]
100000 1.00974e-28
101000 0.112766
102000 0.108314
103000 0.108258
104000 0.111411
105000 0.113444
106000 0.111473
107000 0.120149
108000 0.112459
109000 0.109032
110000 0.114412
111000 0.110886
112000 0.113476
113000 0.109997
114000 0.111503
115000 0.109298
116000 0.115445
117000 0.111424
118000 0.116897
119000 0.11223
120000 0.117471
121000 0.112469
122000 0.11484
123000 0.111663
124000 0.111396
125000 0.110466
126000 0.115608
127000 0.112055
128000 0.113366
129000 0.113173
130000 0.115926
131000 0.118564
132000 0.110092
133000 0.115894
134000 0.112976
135000 0.114827
136000 0.112893
137000 0.115435
138000 0.112133
139000 0.116702
140000 0.114506
141000 0.111447
142000 0.114832
143000 0.112521
144000 0.112304
145000 0.113498
146000 0.114777
147000 0.113357
148000 0.116087
149000 0.11358
150000 0.115852
151000 0.110497
152000 0.117806
153000 0.111193
154000 0.117313
155000 0.116183
156000 0.11503
157000 0.115664
158000 0.118539
159000 0.116047
160000 0.116244
161000 0.120184
162000 0.112232
163000 0.120392
164000 0.111773
165000 0.119321
166000 0.11503
167000 0.120448
168000 0.116075
169000 0.117125
170000 0.118023
171000 0.114143
172000 0.118638
173000 0.112862
174000 0.120062
175000 0.11731
176000 0.122155
177000 0.114993
178000 0.11378
179000 0.11354
180000 0.11804
181000 0.113762
182000 0.117544
183000 0.115406
184000 0.11359
185000 0.117711
186000 0.115758
187000 0.117522
188000 0.115336
189000 0.114977
190000 0.113649
191000 0.118221
192000 0.118176
193000 0.116926
194000 0.113836
195000 0.11818
196000 0.116149
197000 0.11718
198000 0.114047
199000 0.113397
200000 0.114978
201000 0.11496
202000 0.115704
203000 0.11512
204000 0.116084
205000 0.119529
206000 0.119356
207000 0.113363
208000 0.115254
209000 0.116327
210000 0.114652
211000 0.11223
212000 0.1157
213000 0.11766
214000 0.116871
215000 0.115036
216000 0.112877
217000 0.117423
218000 0.117238
219000 0.116389
220000 0.116262
221000 0.119564
222000 0.115879
223000 0.11905
224000 0.120207
225000 0.113766
226000 0.120444
227000 0.115059
228000 0.11855
229000 0.115228
230000 0.115241
231000 0.116722
232000 0.116197
233000 0.118128
234000 0.113911
235000 0.116383
236000 0.118232
237000 0.11482
238000 0.116338
239000 0.115905
240000 0.116671
241000 0.11359
242000 0.113514
243000 0.11782
244000 0.117772
245000 0.112879
246000 0.114987
247000 0.117086
248000 0.118428
249000 0.113125
250000 0.113195
251000 0.114934
252000 0.119383
253000 0.115565
254000 0.117109
255000 0.117313
256000 0.11742
257000 0.114403
258000 0.115825
259000 0.114189
260000 0.120714
261000 0.118206
262000 0.113731
263000 0.119569
264000 0.11568
265000 0.117756
266000 0.116122
267000 0.117864
268000 0.118505
269000 0.119842
270000 0.112117
271000 0.11466
272000 0.122304
273000 0.116365
274000 0.116237
275000 0.115794
276000 0.117312
277000 0.120132
278000 0.116653
279000 0.110187
280000 0.115121
281000 0.114385
282000 0.119264
283000 0.114744
284000 0.121631
285000 0.116031
286000 0.118742
287000 0.118584
288000 0.113594
289000 0.114966
290000 0.118934
291000 0.111368
292000 0.115233
293000 0.114646
294000 0.113958
295000 0.114938
296000 0.116525
297000 0.117828
298000 0.116023
299000 0.118517
300000 0.113638
301000 0.119299
302000 0.119788
303000 0.117842
304000 0.111729
305000 0.116116
306000 0.111843
307000 0.116047
308000 0.113233
309000 0.115172
310000 0.11674
311000 0.117799
312000 0.115162
313000 0.117094
314000 0.116329
315000 0.114684
316000 0.118098
317000 0.112928
318000 0.118023
319000 0.11709
320000 0.115488
321000 0.11637
322000 0.117819
323000 0.115382
324000 0.121039
325000 0.116023
326000 0.114206
327000 0.114116
328000 0.112619
329000 0.115797
330000 0.114688
331000 0.119487
332000 0.112547
333000 0.116801
334000 0.116446
335000 0.117101
336000 0.117153
337000 0.117439
338000 0.118585
339000 0.118129
340000 0.11748
341000 0.114924
342000 0.120359
343000 0.113031
344000 0.118758
345000 0.113845
346000 0.117689
347000 0.112226
348000 0.112514
349000 0.116891
350000 0.117733
351000 0.114215
352000 0.118555
353000 0.116102
354000 0.118175
355000 0.121391
356000 0.119493
357000 0.11925
358000 0.118634
359000 0.11931
360000 0.116073
361000 0.116977
362000 0.116508
363000 0.116156
364000 0.114759
365000 0.115168
366000 0.11776
367000 0.113718
368000 0.116896
369000 0.117071
370000 0.120489
371000 0.11558
372000 0.116582
373000 0.11855
374000 0.11612
375000 0.115684
376000 0.115806
377000 0.11663
378000 0.114571
379000 0.116057
380000 0.114969
381000 0.116194
382000 0.117948
383000 0.118038
384000 0.115489
385000 0.118914
386000 0.117487
387000 0.1179
