# Time-averaged data for fix oxidemymsdt
# TimeStep c_oxidemsd[4]
100000 5.04871e-29
101000 0.120086
102000 0.106524
103000 0.109962
104000 0.113751
105000 0.111105
106000 0.110106
107000 0.116984
108000 0.111197
109000 0.111118
110000 0.114803
111000 0.108231
112000 0.114636
113000 0.109673
114000 0.115721
115000 0.113826
116000 0.118679
117000 0.108926
118000 0.117594
119000 0.112383
120000 0.119767
121000 0.109763
122000 0.116019
123000 0.112368
124000 0.113199
125000 0.111965
126000 0.113462
127000 0.114843
128000 0.112161
129000 0.114825
130000 0.114929
131000 0.116572
132000 0.114033
133000 0.115146
134000 0.115299
135000 0.118964
136000 0.11465
137000 0.119111
138000 0.112307
139000 0.11376
140000 0.114808
141000 0.116227
142000 0.115444
143000 0.114618
144000 0.116486
145000 0.113313
146000 0.113902
147000 0.114955
148000 0.116328
149000 0.115752
150000 0.111247
151000 0.115544
152000 0.116183
153000 0.115783
154000 0.118452
155000 0.115594
156000 0.117959
157000 0.115885
158000 0.115189
159000 0.116256
160000 0.116632
161000 0.110853
162000 0.11892
163000 0.116273
164000 0.112879
165000 0.117797
166000 0.112664
167000 0.118493
168000 0.112257
169000 0.112158
170000 0.114811
171000 0.115752
172000 0.115971
173000 0.115772
174000 0.114606
175000 0.117204
176000 0.116474
177000 0.115814
178000 0.118037
179000 0.11648
180000 0.120269
181000 0.114542
182000 0.115981
183000 0.118281
184000 0.118196
185000 0.112362
186000 0.117643
187000 0.114254
188000 0.117942
189000 0.115999
190000 0.116065
191000 0.118762
192000 0.115691
193000 0.11381
194000 0.116803
195000 0.116146
196000 0.113843
197000 0.11813
198000 0.113712
199000 0.116135
200000 0.119034
201000 0.114897
202000 0.114762
203000 0.119974
204000 0.116028
205000 0.119775
206000 0.116767
207000 0.119846
208000 0.117049
209000 0.118506
210000 0.116017
211000 0.119971
212000 0.11614
213000 0.117058
214000 0.114441
215000 0.114312
216000 0.113488
217000 0.117426
218000 0.118963
219000 0.114709
220000 0.115991
221000 0.118744
222000 0.116039
223000 0.112868
224000 0.11425
225000 0.11397
226000 0.116041
227000 0.115286
228000 0.112792
229000 0.115141
230000 0.117335
231000 0.116781
232000 0.119491
233000 0.116508
234000 0.118546
235000 0.114361
236000 0.118368
237000 0.117127
238000 0.115796
239000 0.119184
240000 0.117712
241000 0.122772
242000 0.118704
243000 0.119021
244000 0.113969
245000 0.119009
246000 0.115233
247000 0.118236
248000 0.12056
249000 0.117718
250000 0.117275
251000 0.121041
252000 0.119025
253000 0.117616
254000 0.119538
255000 0.118351
256000 0.11617
257000 0.116032
258000 0.114385
259000 0.120398
260000 0.118003
261000 0.118782
262000 0.118432
263000 0.117184
264000 0.120831
265000 0.112985
266000 0.120375
267000 0.116633
268000 0.115823
269000 0.120838
270000 0.12138
271000 0.117272
272000 0.120611
273000 0.118111
274000 0.120142
275000 0.116673
276000 0.115026
277000 0.119237
278000 0.118177
279000 0.123266
280000 0.116049
281000 0.116561
282000 0.119997
283000 0.116047
284000 0.115896
285000 0.117578
286000 0.114404
287000 0.119707
288000 0.115674
289000 0.118706
290000 0.117358
291000 0.121003
292000 0.11586
293000 0.115557
294000 0.116143
295000 0.118405
296000 0.11876
297000 0.117664
298000 0.11673
299000 0.115714
300000 0.120803
301000 0.114029
302000 0.118344
303000 0.115903
304000 0.117956
305000 0.11385
306000 0.115896
307000 0.114876
308000 0.114319
309000 0.117593
310000 0.116227
311000 0.120757
312000 0.117744
313000 0.118349
314000 0.117516
315000 0.118944
316000 0.116521
317000 0.116112
318000 0.120753
319000 0.119723
